"","X","id","x","y","alpha","major","minor","area","frame","track"
"26689",26689,1,806.5,120.5,0,17,9,90,11207,4
"26690",26690,2,189.307708740234,557.038467407227,33.6900672912598,18.859806060791,9.70725345611572,114.5,11207,2
"26691",26691,1,806.5,120.5,0,17,9,82,11208,4
"26692",26692,2,189.884613037109,556.923080444336,33.6900634765625,18.5824565887451,10.5393037796021,127,11208,2
"26693",26693,1,806.5,120.5,0,17,9,92,11209,4
"26694",26694,2,190.75,557.25,45,16.9705619812012,9.19238758087158,118,11209,2
"26695",26695,1,807.5,120.5,0,15,9,89,11210,4
"26696",26696,2,189.75,556.75,45,19.0918807983398,9.89949512481689,126.5,11210,2
"26697",26697,1,807,121,0,16,8,73,11211,4
"26698",26698,2,190.5,556.5,0,13,13,116,11211,2
"26699",26699,1,807.46923828125,122.746154785156,-37.8749847412109,17.7165718078613,8.77058029174805,83,11212,4
"26700",26700,2,189.750015258789,556.749984741211,45,20.5060958862305,9.89949417114258,128.5,11212,2
"26701",26701,1,807.04052734375,123.256713867188,-35.5376815795898,16.7396602630615,8.60232543945312,74,11213,4
"26702",26702,3,190.700012207031,555.899978637695,63.4349517822266,19.2301826477051,9.3914852142334,109,11213,2
"26703",26703,1,808.250122070312,122.249938964844,-45,15.5563488006592,9.1923885345459,85.5,11214,4
"26704",26704,2,190.000015258789,555.999984741211,53.1301002502441,20,10.3999996185303,127.5,11214,2
"26705",26705,1,807.615295410156,122.423034667969,-33.6900634765625,15.5316066741943,8.59785270690918,77.5,11215,4
"26706",26706,2,190.699996948242,556.399993896484,63.4349517822266,19.2301826477051,8.9442720413208,105,11215,2
"26707",26707,1,807.219116210938,123.050537109375,-32.0053825378418,18.1259651184082,8.37398338317871,86,11216,4
"26708",26708,2,190.788299560547,555.667892456055,70.0168914794922,19.7356624603271,10.7649059295654,122,11216,2
"26709",26709,1,807.500061035156,122.499938964844,-26.5650482177734,16.5469036102295,8.49705791473389,84,11217,4
"26710",26710,3,189.700012207031,557.099990844727,26.5650501251221,17.4413299560547,10.2859125137329,103.5,11217,2
"26711",26711,1,806.829345703125,123.536499023438,-38.6598052978516,18.4285049438477,8.74573135375977,81,11218,4
"26712",26712,2,188.975631713867,556.280487060547,38.6598091125488,19.6778945922852,10.4636421203613,125.5,11218,2
"26713",26713,1,807.200073242188,122.399963378906,-26.5650482177734,16.9941158294678,8.04984474182129,82.5,11219,4
"26714",26714,3,189.84001159668,556.880004882812,36.8698959350586,17.2000007629395,10,103.5,11219,2
"26715",26715,1,807.448364257812,120.879333496094,-4.76364898681641,15.6955976486206,9.13500308990479,87,11220,4
"26716",26716,2,190.365859985352,557.292694091797,38.6598091125488,17.4914627075195,10.3074684143066,122.5,11220,2
"26717",26717,1,807.900085449219,122.299987792969,-26.5650482177734,16.5469017028809,8.49705791473389,85.5,11221,4
"26718",26718,2,190.538452148438,556.807708740234,56.3099365234375,18.0277557373047,9.98460388183594,119,11221,2
"26719",26719,1,807.300048828125,122.599975585938,-26.5650482177734,16.0996894836426,8.49705791473389,80.5,11222,4
"26720",26720,2,190.000015258789,556.499984741211,45,17.6776695251465,9.1923885345459,114,11222,2
"26721",26721,1,808.500061035156,122,-45,13.4350271224976,9.19238758087158,79,11223,4
"26722",26722,2,190.831085205078,556.26350402832,54.4623222351074,17.4371452331543,9.88104915618896,117.5,11223,2
"26723",26723,1,807,121.5,0,16,9,87.5,11224,4
"26724",26724,2,190.750015258789,557.249984741211,45,16.9705619812012,9.19238758087158,109.5,11224,2
"26725",26725,1,807.947021484375,123.188232421875,-40.6012992858887,17.2459716796875,9.32800960540771,83.5,11225,4
"26726",26726,2,190.000015258789,556.499984741211,45,19.0918807983398,9.1923885345459,126.5,11225,2
"26727",26727,1,807.5,121,0,15,8,79.5,11226,4
"26728",26728,2,190.821929931641,556.191787719727,69.4439544677734,17.5561752319336,9.83145713806152,109.5,11226,2
"26729",26729,1,808,120,0,14,8,75.5,11227,4
"26730",26730,2,189.500015258789,556.499984741211,45,21.2132034301758,9.89949417114258,123,11227,2
"26731",26731,1,806.810791015625,121.364807128906,-9.46232604980469,16.9330959320068,9.20634365081787,93.5,11228,4
"26732",26732,2,190.005172729492,557.613388061523,23.9624900817871,17.9716262817383,10.8642044067383,120,11228,2
"26733",26733,1,806.341064453125,120.935302734375,-4.39871215820312,17.4101047515869,9.1268835067749,79.5,11229,4
"26734",26734,2,190.250015258789,556.749984741211,45,16.9705619812012,9.1923885345459,108.5,11229,2
"26735",26735,1,806.5,121.5,0,15,9,86,11230,4
"26736",26736,2,190.500015258789,556.499984741211,45,19.7989883422852,9.89949512481689,130.5,11230,2
"26737",26737,1,808.500122070312,121.999938964844,-26.5650482177734,14.3108339309692,7.60263013839722,74,11231,4
"26738",26738,3,189.000015258789,555.499984741211,45,20.5060958862305,10.6066017150879,132,11231,2
"26739",26739,1,806.94921875,120.789367675781,-4.08561706542969,18.59547996521,9.11962127685547,84.5,11232,4
"26740",26740,2,190.486312866211,555.130126953125,69.4439544677734,19.7799530029297,10.1825799942017,110.5,11232,2
"26741",26741,1,806.824157714844,120.8896484375,-4.76364898681641,18.4360961914062,9.21804809570312,90,11233,4
"26742",26742,2,190.260009765625,556.679992675781,53.1301002502441,18.6000003814697,10.3999996185303,126,11233,2
"26743",26743,1,807.5,120.5,0,15,9,84.5,11234,4
"26744",26744,2,189.440017700195,555.919982910156,53.1301002502441,20.8000011444092,9.60000038146973,122,11234,2
"26745",26745,1,807.148681640625,121.391906738281,-9.46232604980469,17.9194889068604,8.38434886932373,87,11235,4
"26746",26746,2,189.500015258789,555.999984741211,45,20.5060958862305,9.1923885345459,110.5,11235,2
"26747",26747,1,807.700012207031,122.599975585938,-36.8698997497559,16.7999992370605,9,94.5,11236,4
"26748",26748,3,192,557.5,-90,13,12,107.5,11236,2
"26749",26749,1,807.5,120.5,0,15,9,85.5,11237,4
"26750",26750,2,190,557,45,18.3847751617432,9.89949417114258,128,11237,2
"26751",26751,1,806.700073242188,122.600036621094,-18.4349517822266,18.0249786376953,7.90569353103638,82.5,11238,4
"26752",26752,2,189.750015258789,556.249984741211,45,19.7989883422852,9.1923885345459,122,11238,2
"26753",26753,1,807.230712890625,123.34619140625,-33.6900634765625,16.6410064697266,8.59785270690918,80.5,11239,4
"26754",26754,2,190.048797607422,556.560974121094,51.3401947021484,17.8038101196289,9.68277359008789,106,11239,2
"26755",26755,1,805.396545410156,122.741394042969,-21.8014068603516,20.6121826171875,8.35628986358643,80,11240,4
"26756",26756,2,190.269226074219,557.153869628906,56.3099365234375,16.6410064697266,8.59785270690918,108,11240,2
"26757",26757,1,806.350158691406,120.903625488281,-4.08561706542969,17.2417850494385,9.11962127685547,85.5,11241,4
"26758",26758,2,190.192291259766,555.538482666016,56.3099365234375,18.859806060791,10.2619543075562,121,11241,2
"26759",26759,1,808.5400390625,122.219970703125,-36.8698997497559,14.1999998092651,8.60000038146973,76,11242,4
"26760",26760,2,190.865875244141,556.707321166992,51.3401947021484,17.8038101196289,10.4636421203613,124,11242,2
"26761",26761,1,808.020202636719,122.62841796875,-35.5376777648926,14.6472024917603,9.18356323242188,82.5,11243,4
"26762",26762,2,189.878051757812,556.097564697266,51.3401947021484,19.9902420043945,9.68277359008789,129.5,11243,2
"26763",26763,1,806.117736816406,121.470581054688,-14.0362396240234,17.9476356506348,8.24621105194092,78,11244,4
"26764",26764,2,189.25,555.75,45,19.7989883422852,9.19238758087158,116.5,11244,2
"26765",26765,1,808.760009765625,121.679992675781,-36.8698997497559,14.0000009536743,8.80000019073486,83.5,11245,4
"26766",26766,2,191.576919555664,557.384628295898,78.690071105957,15.1009426116943,11.1786203384399,117,11245,2
"26767",26767,1,806.5,121,0,17,10,99.5,11246,4
"26768",26768,2,189.000015258789,555.499984741211,45,20.5060958862305,9.19238758087158,120,11246,2
"26769",26769,1,807.5,120.5,0,15,9,89.5,11247,4
"26770",26770,3,189.200012207031,557.100006103516,26.5650501251221,18.3357563018799,10.7331266403198,116,11247,2
"26771",26771,1,806.5,121,0,17,8,90.5,11248,4
"26772",26772,2,190.269241333008,557.346160888672,33.6900672912598,17.4730567932129,10.2619533538818,117.5,11248,2
"26773",26773,1,806.5,121,0,17,8,87,11249,4
"26774",26774,3,190.965530395508,556.586196899414,66.8014068603516,16.8072261810303,9.71667766571045,118,11249,2
"26775",26775,1,806.5,121,0,17,8,86,11250,4
"26776",26776,3,190.862075805664,556.655166625977,68.1985931396484,17.4553604125977,10.3989381790161,118,11250,2
"26777",26777,1,806.393615722656,121.327941894531,-5.19442749023438,17.5639343261719,7.96714544296265,85.5,11251,4
"26778",26778,2,191,557,-90,14,12,120.5,11251,2
"26779",26779,1,807.216125488281,120.797302246094,-9.46232604980469,15.6179037094116,8.21994972229004,82,11252,4
"26780",26780,2,189.730773925781,557.153854370117,33.6900672912598,17.4730567932129,9.98460388183594,119,11252,2
"26781",26781,1,807,120.5,0,16,9,77,11253,4
"26782",26782,2,190.5,556.5,45,16.9705619812012,9.89949417114258,113.5,11253,2
"26783",26783,1,808,121,0,14,8,81.5,11254,4
"26784",26784,3,190.25,556.75,45,18.3847770690918,10.6066017150879,133.5,11254,2
"26785",26785,2,808,121,0,14,8,71.5,11255,4
"26786",26786,4,189.000015258789,555.999984741211,45,19.7989883422852,9.89949417114258,121.5,11255,2
"26787",26787,1,807.419860839844,120.940002441406,-8.13010406494141,15.8391933441162,7.35391139984131,74.5,11256,4
"26788",26788,3,189.500015258789,556.499984741211,45,18.3847770690918,9.89949417114258,120.5,11256,2
"26789",26789,1,808,121,0,14,8,70.5,11257,4
"26790",26790,2,190.25,556.25,45,17.6776695251465,9.89949417114258,116.5,11257,2
"26791",26791,1,808,120,0,14,8,77.5,11258,4
"26792",26792,2,191.11767578125,555.470581054688,75.9637603759766,17.9476356506348,11.1566381454468,111,11258,2
"26793",26793,1,806.418762207031,120.862976074219,-4.08561706542969,17.5267753601074,9.04837512969971,83.5,11259,4
"26794",26794,2,189.750015258789,556.249984741211,45,19.7989883422852,9.19238758087158,125.5,11259,2
"26795",26795,1,807.559997558594,123.079956054688,-36.8698997497559,17.6000003814697,9.60000038146973,96.5,11260,4
"26796",26796,2,189.817092895508,557.353668212891,38.6598052978516,18.272331237793,9.83894729614258,115,11260,2
"26797",26797,1,807,121,0,16,10,92.5,11261,4
"26798",26798,3,190.207336425781,557.865859985352,38.6598052978516,15.4612035751343,9.21425247192383,101.5,11261,2
"26799",26799,1,806.855224609375,120.762023925781,-4.76364898681641,16.526050567627,9.13500308990479,91.5,11262,4
"26800",26800,2,189.600021362305,557.800003051758,26.5650501251221,16.0996894836426,10.7331256866455,114.5,11262,2
"26801",26801,1,806.961486816406,123.192321777344,-33.690071105957,18.0277557373047,9.15255355834961,97,11263,4
"26802",26802,2,189.500015258789,555.999984741211,45,19.0918807983398,9.19238758087158,117.5,11263,2
"26803",26803,1,807.344177246094,123.326477050781,-32.4711952209473,18.6372489929199,8.89679336547852,87,11264,4
"26804",26804,2,189.25,557.25,35.5376777648926,19.2971076965332,9.18356323242188,109.5,11264,2
"26805",26805,1,807.355224609375,121.262084960938,-4.76364898681641,17.2734622955322,8.38759422302246,85,11265,4
"26806",26806,2,190.459991455078,556.719970703125,36.8698959350586,18.3999996185303,9.39999961853027,118,11265,2
"26807",26807,1,806.309936523438,121.170043945312,-8.13010406494141,17.819091796875,9.4752311706543,89.5,11266,4
"26808",26808,2,190.100006103516,557.300003051758,26.5650501251221,15.6524744033813,11.1803398132324,120,11266,2
"26809",26809,1,806.400085449219,121.699951171875,-7.12501525878906,17.7369651794434,8.68243217468262,94.5,11267,4
"26810",26810,2,191.000015258789,556.999984741211,45,16.9705619812012,9.89949417114258,114,11267,2
"26811",26811,1,807.200073242188,122.400024414062,-26.5650482177734,16.9941158294678,8.9442720413208,89,11268,4
"26812",26812,3,191.338470458984,557.092315673828,60.2551155090332,15.876443862915,9.17856884002686,105,11268,2
"26813",26813,1,806.600158691406,122.199890136719,-26.5650482177734,16.9941158294678,7.15541696548462,76.5,11269,4
"26814",26814,2,189.500015258789,555.999984741211,45,19.0918807983398,9.1923885345459,109,11269,2
"26815",26815,2,807.849975585938,121.549926757812,-18.4349517822266,15.1789312362671,7.27323770523071,76.5,11270,4
"26816",26816,4,190,557,-90,14,12,115.5,11270,2
"26817",26817,1,807.200073242188,122.399963378906,-26.5650482177734,16.9941158294678,8.04984474182129,87.5,11271,4
"26818",26818,2,190.900009155273,556.799987792969,63.4349517822266,16.5469017028809,9.838698387146,113.5,11271,2
"26819",26819,1,808.150024414062,121.449951171875,-18.4349517822266,17.0762958526611,7.90569305419922,83,11272,4
"26820",26820,2,189.000015258789,555.999984741211,45,19.7989902496338,9.89949417114258,124.5,11272,2
"26821",26821,1,806.90576171875,121.276489257812,-4.39871215820312,18.3304653167725,8.20652675628662,85.5,11273,4
"26822",26822,2,190.5,558,-90,12,11,99,11273,2
"26823",26823,1,807,121,0,16,8,83,11274,4
"26824",26824,3,190.800018310547,557.099990844727,63.4349517822266,16.0996894836426,10.2859125137329,115,11274,2
"26825",26825,1,806.93798828125,121.255126953125,-4.76364898681641,16.6090965270996,8.13845825195312,87,11275,4
"26826",26826,2,190.382354736328,557.529418945312,30.9637565612793,16.9783592224121,11.147406578064,124,11275,2
"26827",26827,1,806.56005859375,123.079956054688,-36.8698997497559,18.4000015258789,8.40000057220459,85.5,11276,4
"26828",26828,2,189.750015258789,556.249984741211,45,16.9705619812012,9.1923885345459,108,11276,2
"26829",26829,1,806.352600097656,121.377075195312,-5.19442749023438,17.4733982086182,8.23875141143799,80,11277,4
"26830",26830,2,189.415100097656,556.952819824219,29.0546054840088,18.1630439758301,10.7812728881836,119,11277,2
"26831",26831,1,807,120.5,0,16,9,82.5,11278,4
"26832",26832,2,189.500015258789,556.499984741211,45,18.3847770690918,9.89949417114258,122,11278,2
"26833",26833,1,806.5,120.5,0,17,9,87,11279,4
"26834",26834,2,190.460021972656,557.219970703125,36.8698997497559,17.4000015258789,8.60000038146973,100,11279,2
"26835",26835,1,807,120.5,0,16,9,78.5,11280,4
"26836",26836,2,190.346145629883,556.769256591797,56.3099365234375,18.3051071166992,9.70725345611572,118.5,11280,2
"26837",26837,1,806.5,120.5,0,17,9,89.5,11281,4
"26838",26838,2,190.000015258789,556.499984741211,45,17.6776695251465,9.1923885345459,109,11281,2
"26839",26839,1,807.382263183594,122.470642089844,-30.9637489318848,18.6933422088623,8.4034309387207,93.5,11282,4
"26840",26840,2,189.5,556.999984741211,26.5650501251221,17.888542175293,10.2859125137329,123.5,11282,2
"26841",26841,1,807.351806640625,121.220703125,-4.76364898681641,15.446460723877,8.3045482635498,78.5,11283,4
"26842",26842,2,190.900024414062,555.299987792969,63.4349517822266,20.1246089935303,10.2859125137329,110,11283,2
"26843",26843,1,806.397644042969,121.372985839844,-5.19442749023438,17.5639343261719,8.23875141143799,87,11284,4
"26844",26844,2,188.976913452148,556.415405273438,29.7448806762695,19.7215213775635,10.6669864654541,115.5,11284,2
"26845",26845,1,806.120666503906,121.356750488281,-12.9946212768555,17.9138088226318,8.24484920501709,83,11285,4
"26846",26846,2,190.300003051758,557.399993896484,26.5650501251221,16.0996894836426,10.2859125137329,106.5,11285,2
"26847",26847,1,806.900085449219,122.299987792969,-26.5650482177734,16.5469017028809,8.49705791473389,81.5,11286,4
"26848",26848,2,189.000015258789,556.999984741211,45,18.3847770690918,9.89949512481689,116.5,11286,2
"26849",26849,1,806.905822753906,120.963073730469,-5.19442749023438,16.6585750579834,8.96303749084473,85,11287,4
"26850",26850,2,189.75,557.25,45,16.9705619812012,9.19238758087158,107.5,11287,2
"26851",26851,1,807.56005859375,123.079895019531,-36.8698959350586,17.2000026702881,8.80000114440918,81.5,11288,4
"26852",26852,2,189.923065185547,557.115371704102,33.6900634765625,16.0863056182861,10.8166542053223,116.5,11288,2
"26853",26853,1,807,121.5,0,16,9,81,11289,4
"26854",26854,2,190.340026855469,557.119995117188,53.1301002502441,17.7999992370605,9.60000038146973,107.5,11289,2
"26855",26855,1,807.750122070312,121.75,-18.4349517822266,16.7600708007812,7.58946561813354,82,11290,4
"26856",26856,2,190.020004272461,555.859970092773,53.1301002502441,19.7999992370605,9.80000019073486,124,11290,2
"26857",26857,1,806.415405273438,123.676879882812,-37.8749847412109,20.1723327636719,8.5951681137085,91,11291,4
"26858",26858,2,190,557,38.6598052978516,18.4285049438477,10.3074684143066,125,11291,2
"26859",26859,1,807.000061035156,122.499938964844,-26.5650482177734,16.5469017028809,8.04984474182129,78,11292,4
"26860",26860,2,190.344833374023,556.362075805664,68.1985931396484,17.6410579681396,10.3989381790161,123,11292,2
"26861",26861,1,807,120.5,0,16,9,85.5,11293,4
"26862",26862,2,189.146240234375,557.136795043945,29.0546054840088,18.6486873626709,10.1985015869141,116,11293,2
"26863",26863,1,807.5,121,0,15,8,74,11294,4
"26864",26864,3,190.500015258789,556.499984741211,45,18.3847770690918,8.48528099060059,105,11294,2
"26865",26865,1,806.90576171875,121.276489257812,-4.39871215820312,16.4897480010986,8.20652675628662,83,11295,4
"26866",26866,2,190.423080444336,556.615386962891,33.6900672912598,18.0277557373047,9.42990303039551,117,11295,2
"26867",26867,1,807.682373046875,122.655395507812,-35.5376777648926,16.8559074401855,8.83482074737549,90,11296,4
"26868",26868,3,190.250015258789,556.749984741211,45,16.9705619812012,9.1923885345459,107.5,11296,2
"26869",26869,1,807,121.5,0,16,9,86.5,11297,4
"26870",26870,2,191,557,-90,14,12,116,11297,2
"26871",26871,1,807.5,121,0,15,8,75.5,11298,4
"26872",26872,4,190.549987792969,557.149993896484,71.5650482177734,17.0762977600098,10.4355163574219,119,11298,2
"26873",26873,1,806.340087890625,121.261413574219,-4.08561706542969,19.3079509735107,8.26465797424316,91.5,11299,4
"26874",26874,2,190.911773681641,557.647064208984,75.9637603759766,14.3096017837524,10.6715679168701,99.5,11299,2
"26875",26875,1,806.944030761719,121.273559570312,-4.39871215820312,16.5664463043213,8.20652675628662,76,11300,4
"26876",26876,2,191.076934814453,557.115386962891,56.3099365234375,16.9183559417725,9.98460388183594,116.5,11300,2
"26877",26877,1,805.900085449219,120.700012207031,-7.12501525878906,16.7446880340576,8.06225776672363,77,11301,4
"26878",26878,2,190.199996948242,555.400009155273,63.4349517822266,19.6773986816406,9.83869934082031,125,11301,2
"26879",26879,1,807,121,0,16,8,78.5,11302,4
"26880",26880,2,190.800003051758,556.099990844727,63.4349517822266,19.6773986816406,10.2859125137329,129.5,11302,2
"26881",26881,1,807.5,120.5,0,15,9,85,11303,4
"26882",26882,2,188.66471862793,556.141159057617,40.6012954711914,20.4999294281006,9.54494094848633,119,11303,2
"26883",26883,1,807.500122070312,122.5,-26.5650482177734,15.6524744033813,8.49705791473389,85,11304,4
"26884",26884,2,189.560409545898,556.342269897461,34.9920234680176,20.316951751709,10.0765533447266,125,11304,2
"26885",26885,1,808.658630371094,122.073120117188,-38.6598052978516,15.617377281189,8.74573135375977,88.5,11305,4
"26886",26886,3,189.5,556.5,45,19.7989883422852,9.89949417114258,128.5,11305,2
"26887",26887,1,807,120.5,0,18,9,92.5,11306,4
"26888",26888,2,190.520004272461,557.360000610352,53.1301002502441,18.7999992370605,10,120,11306,2
"26889",26889,1,807.461486816406,122.692321777344,-33.6900634765625,17.7504062652588,7.76580333709717,83.5,11307,4
"26890",26890,2,190.500015258789,557.499984741211,45,16.9705619812012,8.48528099060059,110,11307,2
"26891",26891,1,807.3076171875,122.461547851562,-33.6900634765625,18.3051071166992,8.32050323486328,89,11308,4
"26892",26892,2,191,557.5,-90,13,12,112,11308,2
"26893",26893,1,807.10009765625,122.699951171875,-26.5650482177734,18.3357563018799,8.49705791473389,92,11309,4
"26894",26894,2,190.715393066406,557.376907348633,60.2551155090332,15.7524099349976,9.30260467529297,100,11309,2
"26895",26895,1,806.482788085938,121.293029785156,-4.76364898681641,17.6886901855469,8.13845825195312,77.5,11310,4
"26896",26896,2,189.622940063477,557.352478027344,39.8055686950684,18.3092765808105,10.2429513931274,119,11310,2
"26897",26897,1,808,121,0,14,8,77.5,11311,4
"26898",26898,2,189.500015258789,556.999984741211,45,20.5060958862305,9.1923885345459,119.5,11311,2
"26899",26899,1,807.313842773438,120.765441894531,-4.76364898681641,15.446460723877,9.21804809570312,84,11312,4
"26900",26900,2,190.499984741211,556,63.4349517822266,20.1246089935303,9.838698387146,122.5,11312,2
"26901",26901,2,807.538391113281,122.807739257812,-33.6900634765625,17.7504062652588,8.59785270690918,91,11313,4
"26902",26902,3,190.02001953125,557.139999389648,36.8698959350586,16.6000003814697,10.6000003814697,116,11313,2
"26903",26903,1,806.5,121,0,17,10,93,11314,4
"26904",26904,3,191.000015258789,556.999984741211,45,16.9705619812012,9.89949512481689,112.5,11314,2
"26905",26905,1,807.20947265625,122.993225097656,-35.5376777648926,17.3208980560303,8.83482074737549,89,11315,4
"26906",26906,2,189.500015258789,555.999984741211,45,17.6776695251465,9.19238758087158,108,11315,2
"26907",26907,1,808.270263671875,120.378356933594,9.46232223510742,15.4535045623779,9.86393928527832,87.5,11316,4
"26908",26908,3,190.000015258789,556.499984741211,45,17.6776695251465,9.1923885345459,110,11316,2
"26909",26909,1,807.115234375,122.923095703125,-33.690071105957,18.5824565887451,8.87520313262939,89,11317,4
"26910",26910,2,190.5,557,45,16.2634544372559,9.19238758087158,106,11317,2
"26911",26911,1,808.278625488281,121.934509277344,-39.8055725097656,13.8279848098755,8.19436073303223,80.5,11318,4
"26912",26912,2,189.25,556.25,45,19.0918807983398,9.89949417114258,110,11318,2
"26913",26913,1,807,120.5,0,16,9,88,11319,4
"26914",26914,2,189.750015258789,556.249984741211,45,19.7989883422852,9.1923885345459,116.5,11319,2
"26915",26915,1,807.179321289062,120.667663574219,4.39870548248291,15.7994794845581,9.89384841918945,83.5,11320,4
"26916",26916,3,191,557,-90,14,12,115.5,11320,2
"26917",26917,1,806.418762207031,120.862976074219,-4.08561706542969,17.5267753601074,9.19086933135986,84,11321,4
"26918",26918,2,189.000015258789,555.999984741211,45,19.7989883422852,9.89949417114258,110.5,11321,2
"26919",26919,1,807.847106933594,122.488220214844,-40.6012992858887,16.7036457061768,9.21954536437988,88.5,11322,4
"26920",26920,3,189.750015258789,556.249984741211,45,19.7989883422852,9.19238758087158,119.5,11322,2
"26921",26921,1,807.100036621094,122.699951171875,-26.5650482177734,16.5469036102295,8.49705791473389,81.5,11323,4
"26922",26922,2,190.500015258789,556.999984741211,45,17.6776695251465,9.19238758087158,114,11323,2
"26923",26923,1,806.692199707031,123.038513183594,-33.6900634765625,19.4145069122314,8.59785270690918,85,11324,4
"26924",26924,2,190.500015258789,557.499984741211,45,16.9705619812012,9.89949417114258,122,11324,2
"26925",26925,1,807.435729980469,121.356384277344,-5.71059417724609,15.7215881347656,7.96029758453369,79.5,11325,4
"26926",26926,3,191,557,-90,14,12,119.5,11325,2
"26927",26927,1,807.246276855469,122.430725097656,-29.7448844909668,16.8687229156494,8.43436145782471,87.5,11326,4
"26928",26928,2,190.500015258789,556.999984741211,63.4349517822266,17.4413299560547,9.838698387146,116,11326,2
"26929",26929,1,806.076782226562,123.115478515625,-33.6900634765625,19.4145069122314,8.59785270690918,84,11327,4
"26930",26930,2,189.900009155273,555.699981689453,53.1301002502441,20.6000022888184,9.80000019073486,117.5,11327,2
"26931",26931,1,807.3935546875,120.827819824219,-5.19442749023438,15.6626834869385,9.14410972595215,94,11328,4
"26932",26932,2,189.5,556.5,45,18.3847770690918,9.89949417114258,124,11328,2
"26933",26933,1,807.5,120.5,0,13,9,74.5,11329,4
"26934",26934,3,190.567565917969,557.905395507812,35.5376777648926,17.0884017944336,10.5785350799561,126,11329,2
"26935",26935,1,809.192260742188,122.038452148438,-33.690071105957,13.5901536941528,9.15255355834961,77,11330,4
"26936",26936,3,191,558,45,16.9705619812012,9.89949417114258,115,11330,2
"26937",26937,1,807.37158203125,123.020263671875,-35.5376815795898,17.0884017944336,8.60232543945312,87,11331,4
"26938",26938,2,189.320007324219,556.739974975586,36.8698997497559,19,10.8000001907349,127,11331,2
"26939",26939,1,807.5,120.5,0,15,9,84,11332,4
"26940",26940,2,190.500015258789,557.499984741211,45,16.9705619812012,9.89949417114258,119,11332,2
"26941",26941,1,806.900024414062,123.699951171875,-36.8698997497559,17,9.80000019073486,86,11333,4
"26942",26942,2,188.75,556.25,45,21.2132034301758,10.6066017150879,130.5,11333,2
"26943",26943,1,806.441284179688,121.2646484375,-14.0362396240234,16.7349586486816,8.48874568939209,81,11334,4
"26944",26944,2,190,557,45,16.9705619812012,9.89949417114258,115.5,11334,2
"26945",26945,1,807.338195800781,122.397094726562,-30.9637603759766,15.9493684768677,8.57492923736572,84.5,11335,4
"26946",26946,3,191.5,558,45,16.2634544372559,10.6066017150879,122,11335,2
"26947",26947,1,807.514709472656,122.691162109375,-30.9637603759766,16.9783592224121,7.88893508911133,82.5,11336,4
"26948",26948,2,188.5,555.5,45,21.2132034301758,9.89949417114258,124,11336,2
"26949",26949,2,807.852478027344,120.376953125,-5.19442749023438,16.2964344024658,8.14821624755859,82.5,11337,4
"26950",26950,4,189.25,555.75,45,19.7989883422852,9.19238758087158,108.5,11337,2
"26951",26951,1,807.10009765625,122.699951171875,-26.5650482177734,18.3357563018799,8.49705791473389,91.5,11338,4
"26952",26952,3,190.5,557,45,16.2634544372559,9.19238758087158,101.5,11338,2
"26953",26953,1,807.750122070312,122.749938964844,-45,15.5563488006592,9.1923885345459,86.5,11339,4
"26954",26954,2,189.75,556.25,45,18.3847751617432,9.1923885345459,113.5,11339,2
"26955",26955,1,808.5,121,0,15,8,80,11340,4
"26956",26956,2,190.087829589844,557.77702331543,35.5376777648926,17.3208980560303,9.76480102539062,111,11340,2
"26957",26957,1,807.012268066406,122.890197753906,-38.6598052978516,16.7105941772461,8.2772102355957,74.5,11341,4
"26958",26958,2,189.75,556.75,45,17.6776695251465,9.89949417114258,111.5,11341,2
"26959",26959,1,807.5,120.5,0,15,9,79.5,11342,4
"26960",26960,2,190,556.000015258789,56.3099365234375,19.4145069122314,9.98460388183594,127.5,11342,2
"26961",26961,1,807.100036621094,122.699951171875,-26.5650482177734,16.5469036102295,8.49705791473389,86,11343,4
"26962",26962,2,189.800003051758,557.399993896484,26.5650501251221,17.888542175293,9.83869934082031,114.5,11343,2
"26963",26963,1,807.209411621094,122.993225097656,-35.5376777648926,16.8559074401855,8.83482074737549,89.5,11344,4
"26964",26964,2,190.28466796875,555.532852172852,70.0168991088867,18.4541244506836,9.2270622253418,106.5,11344,2
"26965",26965,1,807.114868164062,123.060791015625,-35.5376777648926,17.0884017944336,8.83482074737549,90,11345,4
"26966",26966,2,189.5,556.5,45,18.3847770690918,9.89949417114258,117,11345,2
"26967",26967,1,806.482788085938,121.293029785156,-4.76364898681641,17.5225982666016,8.13845825195312,86.5,11346,4
"26968",26968,2,189.500015258789,555.999984741211,45,20.5060958862305,9.19238758087158,111,11346,2
"26969",26969,1,807.660034179688,122.879943847656,-36.8698997497559,17.6000003814697,8.60000038146973,80.5,11347,4
"26970",26970,2,190.230773925781,556.846160888672,56.3099365234375,17.1957054138184,9.98460388183594,114.5,11347,2
"26971",26971,1,806.289916992188,121.530029296875,-8.13010406494141,17.9605121612549,8.48528099060059,81.5,11348,4
"26972",26972,2,191,557,-90,14,12,112,11348,2
"26973",26973,1,808.100036621094,122.799987792969,-36.8698997497559,16,9.39999961853027,92,11349,4
"26974",26974,2,190.000015258789,556.499984741211,45,17.6776695251465,9.19238758087158,107,11349,2
"26975",26975,1,806.9306640625,121.306884765625,-5.71059417724609,16.5176181793213,8.35831260681152,86.5,11350,4
"26976",26976,2,191.25,557.75,45,15.5563488006592,9.1923885345459,106.5,11350,2
