"track","frame","x","y"
1,20312,1009.20001220703,623.099998474121
2,20312,86,297
3,20312,82.5,222
4,20312,602.500061035156,107.999938964844
1,20313,1008.5,623.5
2,20313,85,297
3,20313,81.3999938964844,223.699981689453
4,20313,596.400024414062,105.700012207031
1,20314,1008.5,622.5
2,20314,85,297
3,20314,82,226
4,20314,592.5,106.5
1,20315,1007,622
2,20315,85,297
3,20315,82,228
4,20315,587.5,107
1,20316,1006.5,622.5
2,20316,84.5,297.5
3,20316,81.7199859619141,228.040008544922
4,20316,582,108
1,20317,1007.5,623
2,20317,85.5,296.5
3,20317,81.5294036865234,229.61767578125
4,20317,576.5,107.5
1,20318,1007.85003662109,623.049980163574
2,20318,85.5,296
3,20318,81.7058868408203,232.676422119141
4,20318,570,108
1,20319,1009,622.5
2,20319,84.5000228881836,297.999938964844
3,20319,81.5,234.5
4,20319,565.750061035156,107.249938964844
1,20320,1008.84619140625,623.230773925781
2,20320,84,297.5
3,20320,82.5,235
4,20320,559.346130371094,107.230773925781
1,20321,1007,622.5
2,20321,84.5,296.5
3,20321,82.2500228881836,235.749938964844
4,20321,553,106.5
1,20322,1008.5,623
2,20322,83.9310302734375,296.672393798828
3,20322,82,238.5
4,20322,547.5,106.5
1,20323,1007.5,622.5
2,20323,84.7353057861328,296.558776855469
3,20323,82,241
4,20323,541,106
1,20324,1009,622.5
2,20324,84.6603698730469,296.688690185547
3,20324,82.5,242.5
4,20324,536.75,105.75
1,20325,1009.38232421875,621.529426574707
2,20325,84.0384521484375,297.307739257812
3,20325,82.6379318237305,241.344818115234
4,20325,531.5,106
1,20326,1007.5,622.5
2,20326,84.5,296.5
3,20326,81.5,244.5
4,20326,526.750061035156,105.249938964844
1,20327,1006.5,622.5
2,20327,84.5,297.5
3,20327,82.5,244.5
4,20327,523.7353515625,106.941101074219
1,20328,1009.13702392578,623.198616027832
2,20328,83.6323623657227,296.720611572266
3,20328,80.9729690551758,248.162170410156
4,20328,520.250061035156,107.249938964844
1,20329,1006.5,622.5
2,20329,84,297
3,20329,82.3000030517578,247.099975585938
4,20329,514.5,108
1,20330,1007.93530273438,622.958824157715
2,20330,84.5,295.5
3,20330,82.5,248.5
4,20330,508.5,108
1,20331,1008.5400390625,621.779998779297
2,20331,84.1538467407227,297.230773925781
3,20331,82.5,249
4,20331,501.5,108
1,20332,1008,623.5
2,20332,84.0192337036133,297.096130371094
3,20332,81.7999877929688,248.600006103516
4,20332,496.5,108
1,20333,1008,622.5
2,20333,84,297
3,20333,82,249.5
4,20333,490.300018310547,106.899963378906
1,20334,1006.5,622.5
2,20334,85.2264022827148,296.707550048828
3,20334,82.2500076293945,248.249938964844
4,20334,485.5,108
1,20335,1008.5,623
2,20335,84,296.5
3,20335,81.5,249
4,20335,478,106.5
1,20336,1008.42309570312,623.115371704102
2,20336,84,296
3,20336,81.5,250
4,20336,474,106
1,20337,1008.5,622.5
2,20337,84.1724243164062,298.068969726562
3,20337,82.713493347168,248.741577148438
4,20337,467.200042724609,104.400024414062
1,20338,1009.16174316406,621.397018432617
2,20338,84.5,297
3,20338,81.5,248.5
4,20338,462.653778076172,104.269287109375
1,20339,1008.5,622.5
2,20339,84,298
3,20339,81.6999969482422,248.899993896484
4,20339,457,104
1,20340,1009.10009765625,621.799987792969
2,20340,85,296.5
3,20340,81.8793029785156,247.551727294922
4,20340,451.750061035156,105.249938964844
1,20341,1008.5,623
2,20341,84.5,296.5
3,20341,82,249.5
4,20341,445.5,105.5
1,20342,1007,622.5
2,20342,84.5,296.5
3,20342,81.3620681762695,249.344848632812
4,20342,439.5,105.5
1,20343,1007.5,622.5
2,20343,85,297.5
3,20343,82.5,250
4,20343,434,106
1,20344,1009.123046875,623.284599304199
2,20344,84.5,296.5
3,20344,81.5099029541016,249.400970458984
4,20344,430,105
1,20345,1009,622.5
2,20345,85,297
3,20345,81.6206970214844,248.948303222656
4,20345,424,106
1,20346,1009.27197265625,622.99600982666
2,20346,84,297.5
3,20346,81.5,248.5
4,20346,418,105
1,20347,1007.89190673828,622.851341247559
2,20347,84.5,296
3,20347,82,248.5
4,20347,411.5,104
1,20348,1008.5,623
2,20348,84,296.5
3,20348,81.5,249
4,20348,405.5,103
1,20349,1008,623
2,20349,84.5,296
3,20349,82.2115325927734,250.057678222656
4,20349,399.500030517578,102
1,20350,1009.15008544922,622.949989318848
2,20350,84.5,296.5
3,20350,81.4594573974609,249.243225097656
4,20350,393.000091552734,102.999877929688
1,20351,1007.58142089844,623.519668579102
2,20351,83.8399810791016,297.119964599609
3,20351,81.9769287109375,247.415374755859
4,20351,388,102
1,20352,1008,622.5
2,20352,85,296.5
3,20352,81.5,249.5
4,20352,383,102.499938964844
1,20353,1010,622.5
2,20353,84.9905624389648,297.282989501953
3,20353,81.6697311401367,248.600891113281
4,20353,378.750030517578,103.249938964844
1,20354,1009.44128417969,623.264694213867
2,20354,83.9411849975586,296.2646484375
3,20354,81.5,249.5
4,20354,374.5,102.5
1,20355,1009.00012207031,621.999954223633
2,20355,84.5,298.5
3,20355,81.4999923706055,248.999969482422
4,20355,369.5,103.5
1,20356,1008.5,622.5
2,20356,84.3529434204102,297.088195800781
3,20356,82,249
4,20356,363,102.5
1,20357,1009,622.5
2,20357,83.9499969482422,296.650054931641
3,20357,82.5,248.5
4,20357,356.250030517578,102.25
1,20358,1009.73071289062,621.653907775879
2,20358,84,296.499969482422
3,20358,81.7000122070312,248.099945068359
4,20358,351,100.499938964844
1,20359,1009.06158447266,622.992301940918
2,20359,84,296.5
3,20359,81.7000045776367,248.899932861328
4,20359,342.450042724609,100.849914550781
1,20360,1008,622.5
2,20360,84,297
3,20360,81.8000030517578,248.399963378906
4,20360,336.5,100
1,20361,1007.5,623
2,20361,84.5,296.5
3,20361,81.4024353027344,248.621948242188
4,20361,330.5,99
1,20362,1008.5,622.5
2,20362,83.8235397338867,296.794097900391
3,20362,81.4000015258789,249.799957275391
4,20362,324.5,99.5
1,20363,1009,622.5
2,20363,83.9189300537109,296.013488769531
3,20363,81.4655075073242,249.086212158203
4,20363,321.5,100
1,20364,1008.5,622.5
2,20364,84,297
3,20364,81.6538391113281,250.230773925781
4,20364,316,102
1,20365,1009,622.5
2,20365,84.5,297
3,20365,82.2500076293945,249.749938964844
4,20365,311.5,103.5
1,20366,1009.50006103516,623.500015258789
2,20366,84.5,297
3,20366,81.9411849975586,250.235229492188
4,20366,305.400024414062,104.200012207031
1,20367,1009.09759521484,621.378074645996
2,20367,83.3970718383789,296.161773681641
3,20367,82.1000061035156,250.699951171875
4,20367,298.700012207031,105.399963378906
1,20368,1009,623
2,20368,84.0000076293945,296.999938964844
3,20368,81.4594650268555,252.243225097656
4,20368,293,108
1,20369,1009.75,621.750015258789
2,20369,84.8846206665039,297.076904296875
3,20369,81,254
4,20369,287,108.5
1,20370,1009.40417480469,623.410934448242
2,20370,84.3000030517578,298.099945068359
3,20370,81.4000091552734,254.699920654297
4,20370,281,110
1,20371,1008.85302734375,622.911743164062
2,20371,84,296.5
3,20371,81.4999923706055,254.999969482422
4,20371,281,110
1,20372,1010,622.5
2,20372,84,297
3,20372,81.5,256.5
4,20372,270.5,113
1,20373,1009,622.5
2,20373,85,297
3,20373,81.5,256.5
4,20373,265.5,113
1,20374,1008.30010986328,621.399993896484
2,20374,83.7999954223633,297.099914550781
3,20374,82.5,258.5
4,20374,265.5,113
1,20375,1008.79241943359,621.238502502441
2,20375,84.7500076293945,297.249969482422
3,20375,82.7783432006836,259.876281738281
4,20375,253.5,116
1,20376,1008,623
2,20376,84.5,296.5
3,20376,81.0787582397461,260.126739501953
4,20376,251,114.5
1,20377,1010.25006103516,622.250045776367
2,20377,84.5769271850586,297.115325927734
3,20377,82.5,261
4,20377,244,115
1,20378,1008.50012207031,621.999954223633
2,20378,83.900016784668,296.199951171875
3,20378,83,260.5
4,20378,238,116
1,20379,1007.5,622.5
2,20379,84.8584823608398,296.745269775391
3,20379,82.5,260.5
4,20379,234,117.499938964844
1,20380,1008.67651367188,623.205879211426
2,20380,84,297
3,20380,82.5,261
4,20380,234,117.499938964844
1,20381,1008.5,622
2,20381,84.4310302734375,297.172424316406
3,20381,82.140007019043,260.47998046875
4,20381,220.029418945312,117.117614746094
1,20382,1008,622.5
2,20382,83.4000015258789,296.799926757812
3,20382,81.7499923706055,260.749938964844
4,20382,215.5,118
1,20383,1007.61779785156,623.470558166504
2,20383,84.5,296.5
3,20383,82,262.5
4,20383,209,118
1,20384,1007.5,622.5
2,20384,84,297.5
3,20384,82.5,263.5
4,20384,203,118
1,20385,1008.45391845703,621.330764770508
2,20385,84.5,296.5
3,20385,82.0499954223633,264.850006103516
4,20385,196.5,118
1,20386,1010,623
2,20386,84.6886749267578,296.839599609375
3,20386,80.9931335449219,267.815093994141
4,20386,192.250015258789,119.249938964844
1,20387,1008,622.5
2,20387,84.5192260742188,296.90380859375
3,20387,82,268
4,20387,186.750015258789,119.749938964844
1,20388,1008.5,622.5
2,20388,84.5,296.5
3,20388,80.724235534668,269.316986083984
4,20388,181.000045776367,119.999938964844
1,20389,1007.92663574219,622.922004699707
2,20389,83.900016784668,297.299957275391
3,20389,80.8529510498047,270.088165283203
4,20389,175.617660522461,120.529357910156
1,20390,1008.5,622.5
2,20390,84,296
3,20390,81,270.5
4,20390,174,120.5
1,20391,1009,622.5
2,20391,84.4615325927734,296.192260742188
3,20391,80.8000335693359,269.599975585938
4,20391,175,120.499938964844
1,20392,1007,622.5
2,20392,84.5,296.5
3,20392,81.2000274658203,269.399963378906
4,20392,169,121
1,20393,1009,623.5
2,20393,84.5,295.5
3,20393,80.7000045776367,270.099945068359
4,20393,163,120
1,20394,1009,622.5
2,20394,84.0000076293945,296.999938964844
3,20394,81.2500228881836,270.249938964844
4,20394,155,120
1,20395,1009.15002441406,622.950012207031
2,20395,84.3269195556641,297.134582519531
3,20395,80.5000076293945,270.499938964844
4,20395,150,118.5
1,20396,1008.5,622
2,20396,84.5,296.5
3,20396,81,270.5
4,20396,143.5,118
1,20397,1007.5,622.5
2,20397,84.5,297
3,20397,80.529411315918,269.617645263672
4,20397,138.5,116.5
1,20398,1007.5,622.5
2,20398,84.5,296
3,20398,81,272
4,20398,129.800003051758,114.399963378906
1,20399,1008.20007324219,621.399963378906
2,20399,83.4000015258789,296.299926757812
3,20399,81,270.5
4,20399,125.5,113.5
1,20400,1008.70642089844,623.18807220459
2,20400,84.8235321044922,296.705810546875
3,20400,81,271.5
4,20400,118.538459777832,111.6923828125
1,20401,1009.5,622.5
2,20401,84.5,297
3,20401,80.4482803344727,270.120635986328
4,20401,113.20002746582,111.599914550781
1,20402,1008.5,622.5
2,20402,84.4999923706055,296.999938964844
3,20402,80.8000030517578,269.899932861328
4,20402,107,111
1,20403,1008.5,622.5
2,20403,83.900016784668,297.299957275391
3,20403,80.0500030517578,270.349975585938
4,20403,101.250015258789,111.249938964844
1,20404,1008.75012207031,622.249954223633
2,20404,83.7999954223633,296.599914550781
3,20404,80.3500061035156,270.949981689453
4,20404,97.5,110.5
1,20405,1008.70001220703,620.89998626709
2,20405,85,295.5
3,20405,81,272
4,20405,97,111.5
1,20406,1008.98083496094,623.403823852539
2,20406,84,297.5
3,20406,80.4706039428711,270.117584228516
4,20406,97.5,112
1,20407,1008,622.5
2,20407,84.5,297
3,20407,80.6176605224609,270.529357910156
4,20407,97.9000015258789,111.699951171875
1,20408,1009.50006103516,623
2,20408,83.8529357910156,297.088256835938
3,20408,80.558219909668,269.571929931641
4,20408,97,110.5
1,20409,1007.5,623
2,20409,83.7500228881836,296.749938964844
3,20409,80.5,270.5
4,20409,92,113
1,20410,1008,623
2,20410,84.0294189453125,297.617614746094
3,20410,80.5999984741211,269.799957275391
4,20410,89,114
1,20411,1008.80590820312,621.476501464844
2,20411,84,296.5
3,20411,81,271.5
4,20411,88.5,115
1,20412,1007.5,622.5
2,20412,85,297
3,20412,81,271
4,20412,89.5,114
1,20413,1009.50012207031,621.999954223633
2,20413,84.1000213623047,297.199951171875
3,20413,81,271
4,20413,91.5,112.5
1,20414,1008,622.5
2,20414,84.3923034667969,297.061492919922
3,20414,80.8999862670898,272.299926757812
4,20414,91.2500076293945,112.749938964844
1,20415,1007.5,622.5
2,20415,84.2000198364258,296.599945068359
3,20415,80.5,272.5
4,20415,92,111.5
1,20416,1009.75012207031,621.750076293945
2,20416,83.900016784668,297.299957275391
3,20416,80.5,274.5
4,20416,90.900016784668,108.699951171875
1,20417,1010,622.5
2,20417,83.9615249633789,297.692321777344
3,20417,81,275
4,20417,91,107
1,20418,1009.50012207031,622.499984741211
2,20418,84.324333190918,296.554046630859
3,20418,80.5,274.5
4,20418,87.2499771118164,102.249938964844
1,20419,1009.25012207031,621.750015258789
2,20419,83.8529663085938,296.588226318359
3,20419,80.5,275.5
4,20419,85.7500076293945,99.7499389648438
1,20420,1009.02740478516,623.239700317383
2,20420,84,298
3,20420,80.5,278
4,20420,85.4999847412109,99
1,20421,1009.5,622.5
2,20421,84,298
3,20421,81.6724166870117,285.568969726562
4,20421,84,97
1,20422,1008,622.5
2,20422,84,298
3,20422,81.4799880981445,286.360015869141
4,20422,84.0000076293945,95.9999389648438
1,20423,1008.70599365234,622.176467895508
2,20423,84,298
3,20423,81.4238510131836,287.187164306641
4,20423,83.5,95
1,20424,1009,622.5
2,20424,84,298
3,20424,81.1255493164062,287.327301025391
4,20424,81.2500076293945,92.75
1,20425,1008.53424072266,622.924644470215
2,20425,84,298
3,20425,81.6144485473633,287.645385742188
4,20425,81.5000076293945,92.4999389648438
1,20426,1007.94134521484,623.264694213867
2,20426,84,298
3,20426,80.726806640625,287.952178955078
4,20426,81.3000411987305,92.39990234375
1,20427,1007.5,622.5
2,20427,84,298
3,20427,80.828010559082,288.303985595703
4,20427,80.1153564453125,92.076904296875
1,20428,1008.66040039062,623.311302185059
2,20428,84,298
3,20428,81.0469207763672,288.315856933594
4,20428,79.8153991699219,92.3230590820312
1,20429,1008.30004882812,623.10001373291
2,20429,84,298
3,20429,80.9951095581055,288.300750732422
4,20429,80.5000076293945,90.5
1,20430,1008,622.5
2,20430,84,298
3,20430,80.9000015258789,288.800048828125
4,20430,80.2585906982422,92.103515625
1,20431,1007,622.5
2,20431,84,298
3,20431,80.7707214355469,289.263458251953
4,20431,80.3000183105469,91.3999633789062
1,20432,1008,622.5
2,20432,84,298
3,20432,80.9967193603516,289.736053466797
4,20432,79.8076782226562,91.0385131835938
1,20433,1008.5,622.5
2,20433,84,298
3,20433,80.8867797851562,290.603759765625
4,20433,82,92
1,20434,1008.52294921875,623.243118286133
2,20434,84,298
3,20434,80.7018890380859,290.243408203125
4,20434,82.7500076293945,92.7499389648438
1,20435,1009.41467285156,621.731735229492
2,20435,84,298
3,20435,80.9189147949219,291.013519287109
4,20435,81.8538513183594,93.669189453125
1,20436,1009.08001708984,621.560035705566
2,20436,84,298
3,20436,81.037353515625,291.389984130859
4,20436,83.5,95
1,20437,1009.20684814453,621.982749938965
2,20437,84,298
3,20437,80.5500106811523,291.649993896484
4,20437,84.2500076293945,95.7499389648438
1,20438,1007.5,622.5
2,20438,84,298
3,20438,81.5,292
4,20438,84.5000076293945,95.9999389648438
1,20439,1007.5,622.5
2,20439,84,298
3,20439,79.6237106323242,293.278350830078
4,20439,82,97.5
1,20440,1008.60009765625,621.300018310547
2,20440,84,298
3,20440,81.5,293.5
4,20440,82.7999877929688,98.5999755859375
1,20441,1007.5,623
2,20441,84,298
3,20441,81.5,293
4,20441,84,99
1,20442,1007.5,622.5
2,20442,84,298
3,20442,81.5,295
4,20442,82.538444519043,102.307739257812
1,20443,1010.5,622.500038146973
2,20443,84,298
3,20443,80.8000183105469,295.599975585938
4,20443,82.7500076293945,103.249938964844
1,20444,1007.5,622.5
2,20444,84,298
3,20444,80.0000076293945,296.999938964844
4,20444,83.5,105
1,20445,1009.35003662109,623.050018310547
2,20445,84,298
3,20445,81.5,297
4,20445,82.2500381469727,107.249938964844
1,20446,1009,622.5
2,20446,84,298
3,20446,81.5,298
4,20446,81.7999877929688,107.599975585938
1,20447,1008.49322509766,621.209449768066
2,20447,84,298
3,20447,81.6341552734375,298.792663574219
4,20447,81.7999954223633,109.099975585938
1,20448,1008.52294921875,623.243118286133
2,20448,84,298
3,20448,82,299.5
4,20448,82.5000152587891,108.499938964844
1,20449,1007.5,622.5
2,20449,84,298
3,20449,81.5,299
4,20449,82.0000381469727,109.499938964844
1,20450,1008.00012207031,621
2,20450,84,298
3,20450,82,299.5
4,20450,81.5000381469727,111.499938964844
1,20451,1009,623
2,20451,84,298
3,20451,81.5,299
4,20451,82.3000030517578,112.099914550781
1,20452,1008.26403808594,620.977516174316
2,20452,84,298
3,20452,81.7499923706055,299.249938964844
4,20452,81,112.5
1,20453,1008.10009765625,621.700012207031
2,20453,84,298
3,20453,80.8620681762695,298.844818115234
4,20453,81.5000076293945,112.499938964844
1,20454,1008.14001464844,623.480018615723
2,20454,84,298
3,20454,82,300
4,20454,81.2500076293945,112.749938964844
1,20455,1008,622.5
2,20455,84,298
3,20455,80.6699981689453,299.310028076172
4,20455,81,114.5
1,20456,1008,622.5
2,20456,84,298
3,20456,82.0270156860352,299.337829589844
4,20456,79,115.5
1,20457,1009,622.5
2,20457,84,298
3,20457,82.0000228881836,298.999938964844
4,20457,79.0000076293945,116.5
1,20458,1008,622.5
2,20458,84,298
3,20458,81.5,298
4,20458,80.0000076293945,115.999938964844
1,20459,1008.5,622.5
2,20459,84,298
3,20459,81.5,298
4,20459,81.2692413330078,118.15380859375
1,20460,1008.5,622.5
2,20460,84,298
3,20460,81.5,298
4,20460,80.1000213623047,120.299926757812
1,20461,1009,622.5
2,20461,84,298
3,20461,81.5,298
4,20461,79.7500076293945,120.749938964844
1,20462,1008.5,622.5
2,20462,84,298
3,20462,81.5,299.5
4,20462,78.5,123
1,20463,1008.30010986328,621.400009155273
2,20463,84,298
3,20463,82,300
4,20463,77.9999771118164,123.499938964844
1,20464,1009.3076171875,622.03849029541
2,20464,84,298
3,20464,81.5,298.5
4,20464,78.5000076293945,123.499938964844
1,20465,1008.10009765625,621.299995422363
2,20465,84,298
3,20465,81.5,301
4,20465,80.0000076293945,123.5
1,20466,1009.65008544922,623.449989318848
2,20466,84,298
3,20466,81.5,301
4,20466,80.5,125
1,20467,1009.123046875,623.78458404541
2,20467,84,298
3,20467,81.5,301
4,20467,79.3076934814453,127.038452148438
1,20468,1008.29998779297,623.10001373291
2,20468,84,298
3,20468,81.5,299.5
4,20468,80.0000076293945,128.499938964844
1,20469,1009.25012207031,621.749954223633
2,20469,84,298
3,20469,82,299
4,20469,79.5,132.5
1,20470,1007.5,622.5
2,20470,84,298
3,20470,81.5,299
4,20470,79,134
1,20471,1008,622.5
2,20471,84,298
3,20471,81.5,299.5
4,20471,79.3529586791992,138.088195800781
1,20472,1008,622.5
2,20472,84,298
3,20472,81.5,300
4,20472,79.7500381469727,141.749938964844
1,20473,1009.23974609375,623.47257232666
2,20473,84,298
3,20473,81.5,300
4,20473,79.3000106811523,145.399963378906
1,20474,1007.5,623
2,20474,84,298
3,20474,82.9999923706055,300.999938964844
4,20474,79.4852752685547,148.191162109375
1,20475,1007.88464355469,623.423072814941
2,20475,84,298
3,20475,81.5,300
4,20475,81,150
1,20476,1008,623
2,20476,84,298
3,20476,81.5,299.5
4,20476,80.7499923706055,153.75
1,20477,1009.80755615234,623.461555480957
2,20477,84,298
3,20477,82,299
4,20477,80.5,155.5
1,20478,1008.5,622.5
2,20478,84,298
3,20478,81.5,299.5
4,20478,81.5,156
1,20479,1008,623
2,20479,84,298
3,20479,81.5,299
4,20479,82,158
1,20480,1009,623
2,20480,84,298
3,20480,81.5,300
4,20480,81.9655303955078,161.586181640625
1,20481,1008.53082275391,622.946151733398
2,20481,84,298
3,20481,81.5,300.5
4,20481,82.5,164
1,20482,1009,623
2,20482,84,298
3,20482,81.5,301
4,20482,82.2499771118164,168.249938964844
1,20483,1008,622.5
2,20483,84,298
3,20483,81.5,300.5
4,20483,82,170.5
1,20484,1009,622.5
2,20484,84,298
3,20484,81.5,300.5
4,20484,80.8999938964844,176.699951171875
1,20485,1008.5,622.5
2,20485,84,298
3,20485,81.5,299
4,20485,82.5,178.5
1,20486,1009.24993896484,621.75
2,20486,84,298
3,20486,81,299.5
4,20486,80.9500045776367,184.650024414062
1,20487,1008,623
2,20487,84,298
3,20487,81.5,300.5
4,20487,81,184
1,20488,1008.5,622.5
2,20488,84,298
3,20488,81.5,300
4,20488,79.8000106811523,183.099914550781
1,20489,1008.30004882812,623.399993896484
2,20489,84,298
3,20489,81.5,300.5
4,20489,79.5,184
1,20490,1008.5,623
2,20490,84,298
3,20490,81.5,299.5
4,20490,78.8000106811523,184.89990234375
1,20491,1009.5,622.5
2,20491,84,298
3,20491,81.1470565795898,298.911712646484
4,20491,80,186
1,20492,1008.5,623.5
2,20492,84,298
3,20492,81.5,300.5
4,20492,79.5,185.5
1,20493,1007.95007324219,621.650016784668
2,20493,84,298
3,20493,81,300
4,20493,78.5,185
1,20494,1008.05004882812,621.849983215332
2,20494,84,298
3,20494,81.5,299.5
4,20494,78.5,186.5
1,20495,1008.80004882812,621.89998626709
2,20495,84,298
3,20495,81.5,300
4,20495,77.6000137329102,188.799987792969
1,20496,1008.5,622.5
2,20496,84,298
3,20496,82,300.5
4,20496,78.2647094726562,189.941101074219
1,20497,1009.75,621.750015258789
2,20497,84,298
3,20497,81.5,300
4,20497,77.5,189.5
1,20498,1008.5,622.999992370605
2,20498,84,298
3,20498,81.5,300
4,20498,77.5,191
1,20499,1008,623
2,20499,84,298
3,20499,81.5,299.5
4,20499,78,194.5
1,20500,1007.5,622.5
2,20500,84,298
3,20500,81.5,300
4,20500,78,196.5
1,20501,1008.5,622.5
2,20501,84,298
3,20501,81.5,300.5
4,20501,78.5,198.5
1,20502,1008.46154785156,623.307685852051
2,20502,84,298
3,20502,82,299.5
4,20502,79,202
1,20503,1008.11529541016,621.076904296875
2,20503,84,298
3,20503,81.5,300
4,20503,80,205
1,20504,1010.5,622.499984741211
2,20504,84,298
3,20504,81.5,301
4,20504,80,207
1,20505,1009,623
2,20505,84,298
3,20505,81.2692413330078,298.653839111328
4,20505,79.5,207.5
1,20506,1010.13854980469,622.992294311523
2,20506,84,298
3,20506,81.5,300.5
4,20506,79.4000091552734,208.299926757812
1,20507,1008,622.5
2,20507,84,298
3,20507,81.5,299
4,20507,79.1323471069336,208.220672607422
1,20508,1008.5,623
2,20508,84,298
3,20508,81.5,299
4,20508,79.8000106811523,210.399993896484
1,20509,1009.26477050781,623.058799743652
2,20509,84,298
3,20509,81.5,299
4,20509,80.5,213.5
1,20510,1009.32757568359,623.568992614746
2,20510,84,298
3,20510,81.5,300
4,20510,80.4999923706055,217
1,20511,1011.10009765625,622.700012207031
2,20511,84,298
3,20511,81.5,300.5
4,20511,81.5,221
1,20512,1009.30010986328,623.099960327148
2,20512,84,298
3,20512,82,299
4,20512,82,222
1,20513,1010.20013427734,621.60001373291
2,20513,84,298
3,20513,82,300.5
4,20513,82,225.5
1,20514,1011.80004882812,623.099975585938
2,20514,84,298
3,20514,80.8216171264648,299.329772949219
4,20514,81.5,227
1,20515,1009,623
2,20515,84,298
3,20515,81.5,300
4,20515,82.0000076293945,228.999938964844
1,20516,1009.5,623
2,20516,84,298
3,20516,81.5,300
4,20516,82.5,231.5
1,20517,1008.75006103516,623.750015258789
2,20517,84,298
3,20517,81.5,300.5
4,20517,83,235.5
1,20518,1009,623.5
2,20518,84,298
3,20518,81.5,300
4,20518,84.0000228881836,238.499938964844
1,20519,1010,623.5
2,20519,84,298
3,20519,81,302
4,20519,83.4999771118164,242.499969482422
1,20520,1009,623
2,20520,84,298
3,20520,81.5,302
4,20520,84.5,246.5
1,20521,1010,623
2,20521,84,298
3,20521,81.5,302
4,20521,84.3500137329102,245.949951171875
1,20522,1011,623.5
2,20522,84,298
3,20522,81.5,300
4,20522,83.2115325927734,246.942321777344
1,20523,1012,624
2,20523,84,298
3,20523,81.1040344238281,302.0771484375
4,20523,83.7692108154297,246.153839111328
1,20524,1009.5,624
2,20524,84,298
3,20524,81.5,301.5
4,20524,84,246
1,20525,1013,624.5
2,20525,84,298
3,20525,81.2352981567383,301.558776855469
4,20525,83,245.5
1,20526,1010.5,624
2,20526,84,298
3,20526,81.2471771240234,301.095550537109
4,20526,84,247.5
1,20527,1012,624
2,20527,84,298
3,20527,81.3119277954102,301.293579101562
4,20527,83.5384674072266,245.692352294922
1,20528,1011.5,624
2,20528,84,298
3,20528,81.0405349731445,301.756774902344
4,20528,83.0999984741211,246.799957275391
1,20529,1011,624
2,20529,84,298
3,20529,81.5,301.5
4,20529,84,246
1,20530,1012.87371826172,625.471656799316
2,20530,84,298
3,20530,81.5,301
4,20530,83.5000228881836,245.999908447266
1,20531,1013.5,624
2,20531,84,298
3,20531,81.0882415771484,301.647003173828
4,20531,83.0588226318359,246.764678955078
1,20532,1012.5,624
2,20532,84,298
3,20532,81.5000076293945,299.999938964844
4,20532,85,250.5
1,20533,1013,624
2,20533,84,298
3,20533,81.0000152587891,301.999938964844
4,20533,83.5,254
1,20534,1012.5,624.5
2,20534,84,298
3,20534,81.5,302.5
4,20534,83.5,258.5
1,20535,1013.5,624
2,20535,84,298
3,20535,81.3830184936523,301.790557861328
4,20535,82.900016784668,264.199920654297
1,20536,1013,624
2,20536,84,298
3,20536,81.0870742797852,300.789337158203
4,20536,83.8461532592773,267.230773925781
1,20537,1012.5,624.5
2,20537,84,298
3,20537,80.9160003662109,301.212005615234
4,20537,83.5,268.5
1,20538,1013,624.5
2,20538,84,298
3,20538,81.5,301.5
4,20538,82.2500076293945,266.749938964844
1,20539,1013,625
2,20539,84,298
3,20539,81.1358337402344,302.367065429688
4,20539,82,266.5
1,20540,1013.5,625
2,20540,84,298
3,20540,80.7692184448242,302.653839111328
4,20540,81.6600036621094,266.620025634766
1,20541,1013.5,625
2,20541,84,298
3,20541,81.0075531005859,301.126403808594
4,20541,81.2999877929688,265.399963378906
1,20542,1012.5,624.5
2,20542,84,298
3,20542,81.3456497192383,301.2080078125
4,20542,82.2499771118164,265.249969482422
1,20543,1012.5,624.5
2,20543,84,298
3,20543,81.5,302
4,20543,81,266
1,20544,1012,624.5
2,20544,84,298
3,20544,81.1376419067383,302.070251464844
4,20544,82,265
1,20545,1013.5,624.5
2,20545,84,298
3,20545,81.1023635864258,301.253295898438
4,20545,81.8076782226562,266.538482666016
1,20546,1012.5,624.5
2,20546,84,298
3,20546,81.4016723632812,300.092742919922
4,20546,82,267.5
1,20547,1012.5,625
2,20547,84,298
3,20547,81.5,301.5
4,20547,82.0000076293945,267.999938964844
1,20548,1012.5,624.5
2,20548,84,298
3,20548,81.5,302
4,20548,82,268
1,20549,1012.5,624.5
2,20549,84,298
3,20549,81.0882339477539,302.147033691406
4,20549,82.7500228881836,268.749938964844
1,20550,1013.5,624.5
2,20550,84,298
3,20550,81.5,302.5
4,20550,82,270
1,20551,1011.5,625
2,20551,84,298
3,20551,81.0882415771484,302.147033691406
4,20551,81.0000076293945,270.999938964844
1,20552,1011.5,625
2,20552,84,298
3,20552,81.2471771240234,301.095550537109
4,20552,80.5,270.5
1,20553,1013,625
2,20553,84,298
3,20553,81.258544921875,302.126892089844
4,20553,80.2500228881836,271.249938964844
1,20554,1013.5,624
2,20554,84,298
3,20554,81.3843994140625,302.25146484375
4,20554,82.1538543701172,272.730773925781
1,20555,1012.5,624.5
2,20555,84,298
3,20555,81.1705932617188,301.482391357422
4,20555,83.5,274.5
1,20556,1012.5,624.5
2,20556,84,298
3,20556,80.9879913330078,301.816040039062
4,20556,84.0000076293945,274.999938964844
1,20557,1012,624.5
2,20557,84,298
3,20557,81.1560897827148,301.104949951172
