"","id","parents","infected","start","week","date","eggs","hatch","alive","mouse","procedencia","trial","idnum","perferc","avtemphigh","avtemplow","avtemp","tempmax","tempmin","tempdiff","avhumhigh","avhumlow","avhum","hummax","hummin","humdiff","eggevent","hatchevent","egg_total","hatch_total"
"133","P69-1","P69","1",2014-10-20,"1",2014-10-27,0,NA,1,"I-B-1","I-B",1,133,NA,28.825,27.4,28.1125,29.1,26.5,2.5,30,26.25,28.125,30,26,4,0,NA,25,18
"134","P70-1","P70","1",2014-10-20,"1",2014-10-27,0,NA,1,"I-B-1","I-B",1,134,NA,28.825,27.4,28.1125,29.1,26.5,2.5,30,26.25,28.125,30,26,4,0,NA,87,45
"135","P1-0","P1","0",2014-05-23,"1",2014-05-30,0,0,1,"CO-0","CO",0,135,NA,26.14,23.06,24.6,26.5,22.6,3.3,37.6,26.8,32.2,43,25,13,0,0,18,10
"136","P2-0","P2","0",2014-05-23,"1",2014-05-30,0,0,1,"CO-0","CO",0,136,NA,26.14,23.06,24.6,26.5,22.6,3.3,37.6,26.8,32.2,43,25,13,0,0,47,15
"137","P3-0","P3","0",2014-05-29,"1",2014-06-05,4,1,1,"CO-0","CO",0,137,0.25,26.56,24.44,25.5,26.8,23,3.3,36.4,25.4,30.9,39,23,16,1,1,17,7
"138","P4-0","P4","0",2014-05-29,"1",2014-06-05,3,2,1,"CO-0","CO",0,138,0.666666666666667,26.56,24.44,25.5,26.8,23,3.3,36.4,25.4,30.9,39,23,16,1,1,171,88
"139","P5-0","P5","0",2014-06-09,"1",2014-06-16,0,0,1,"CO-0","CO",0,139,NA,25.54,23.56,24.55,25.9,22.5,3.4,37,28,32.5,41,25,16,0,0,91,63
"140","P6-0","P6","0",2014-06-19,"1",2014-06-26,0,0,1,"CO-0","CO",0,140,NA,25.92,23.58,24.75,26.9,22,4.9,35.2,27.2,31.2,37,26,10,0,0,63,41
"141","P7-0","P7","0",2014-06-26,"1",2014-07-03,0,0,1,"CO-0","CO",0,141,NA,25.76,23.98,24.87,25.8,22.7,3.1,44.8,30.6,37.7,67,28,39,0,0,44,24
"142","P8-0","P8","0",2014-06-30,"1",2014-07-07,1,0,1,"CO-0","CO",0,142,0,25.76,24.5,25.13,25.8,23.9,1.9,41.2,31.6,36.4,42,29,13,1,0,1,0
"143","P9-0","P9","0",2014-06-30,"1",2014-07-07,2,2,1,"CO-0","CO",0,143,1,25.76,24.5,25.13,25.8,23.9,1.9,41.2,31.6,36.4,42,29,13,1,1,2,2
"144","P10-0","P10","0",2014-07-07,"1",2014-07-14,2,0,1,"CO-0","CO",0,144,0,26.425,24.275,25.35,27.1,23.2,3.3,34.75,28,31.375,39,27,12,1,0,90,79
"145","P11-0","P11","0",2014-07-07,"1",2014-07-14,3,2,1,"CO-0","CO",0,145,0.666666666666667,26.425,24.275,25.35,27.1,23.2,3.3,34.75,28,31.375,39,27,12,1,1,89,81
"146","P12-0","P12","0",2014-07-28,"1",2014-08-04,3,3,1,"CO-0","CO",0,146,1,27.25,24.3,25.775,27.4,22.6,4.8,34.75,28.5,31.625,37,26,11,1,1,115,83
"147","P13-0","P13","0",2014-08-04,"1",2014-08-11,0,0,1,"CO-0","CO",0,147,NA,26.54,24.56,25.55,27.2,23.4,3.2,35,27.8,31.4,44,26,14,0,0,15,10
"148","P14-0","P14","0",2014-08-04,"1",2014-08-11,0,0,1,"CO-0","CO",0,148,NA,26.54,24.56,25.55,27.2,23.4,3.2,35,27.8,31.4,44,26,14,0,0,0,0
"149","P15-0","P15","1",2014-05-05,"1",2014-05-12,4,4,1,"I-R1-0","I-R1",0,149,1,28.46,24.56,26.51,28.9,24,4.7,45.2,28.6,36.9,47,27,20,1,1,35,29
"150","P16-0","P16","1",2014-05-05,"1",2014-05-12,1,1,1,"I-R1-0","I-R1",0,150,1,28.46,24.56,26.51,28.9,24,4.7,45.2,28.6,36.9,47,27,20,1,1,56,35
"151","P17-0","P17","1",2014-05-12,"1",2014-05-19,0,0,1,"I-R1-0","I-R1",0,151,NA,27.66,25.24,26.45,28.2,24.5,3.2,40.4,28.8,34.6,43,27,16,0,0,79,59
"152","P18-0","P18","1",2014-05-12,"1",2014-05-19,0,0,1,"I-R1-0","I-R1",0,152,NA,27.66,25.24,26.45,28.2,24.5,3.2,40.4,28.8,34.6,43,27,16,0,0,24,20
"153","P19-0","P19","1",2014-05-15,"1",2014-05-22,1,1,1,"I-R1-0","I-R1",0,153,1,27.42,25.96,26.69,27.8,25.3,2.5,41.6,32.6,37.1,44,27,16,1,1,54,44
"154","P20-0","P20","1",2014-05-23,"1",2014-05-30,0,0,1,"I-R1-0","I-R1",0,154,NA,26.14,23.06,24.6,26.5,22.6,3.3,37.6,26.8,32.2,43,25,13,0,0,127,63
"155","P21-0","P21","1",2014-05-23,"1",2014-05-30,0,0,1,"I-R1-0","I-R1",0,155,NA,26.14,23.06,24.6,26.5,22.6,3.3,37.6,26.8,32.2,43,25,13,0,0,62,54
"156","P22-0","P22","1",2014-05-26,"1",2014-06-02,0,0,1,"I-R1-0","I-R1",0,156,NA,26.1,22.98,24.54,26.3,22.6,3.3,36.8,25.2,31,39,23,16,0,0,35,27
"157","P23-0","P23","1",2014-05-26,"1",2014-06-02,0,0,1,"I-R1-0","I-R1",0,157,NA,26.1,22.98,24.54,26.3,22.6,3.3,36.8,25.2,31,39,23,16,0,0,84,44
"158","P24-0","P24","1",2014-06-09,"1",2014-06-16,0,0,1,"I-R1-0","I-R1",0,158,NA,25.54,23.56,24.55,25.9,22.5,3.4,37,28,32.5,41,25,16,0,0,45,29
"159","P25-0","P25","1",2014-06-09,"1",2014-06-16,NA,NA,0,"I-R1-0","I-R1",0,159,NA,25.54,23.56,24.55,25.9,22.5,3.4,37,28,32.5,41,25,16,NA,NA,0,0
"160","P26-0","P26","1",2014-06-16,"1",2014-06-23,3,3,1,"I-R1-0","I-R1",0,160,1,25.8,23.7,24.75,26.3,23,3.3,33.2,26,29.6,36,23,10,1,1,36,30
"161","P27-0","P27","1",2014-07-10,"1",2014-07-17,1,1,1,"I-R1-0","I-R1",0,161,1,27.05,24.65,25.85,27.5,22.6,4.2,35.5,27,31.25,39,27,12,1,1,108,97
"162","P28-0","P28","1",2014-07-10,"1",2014-07-17,7,7,1,"I-R1-0","I-R1",0,162,1,27.05,24.65,25.85,27.5,22.6,4.2,35.5,27,31.25,39,27,12,1,1,165,144
"163","P29-0","P29","1",2014-07-10,"1",2014-07-17,8,6,1,"I-R1-0","I-R1",0,163,0.75,27.05,24.65,25.85,27.5,22.6,4.2,35.5,27,31.25,39,27,12,1,1,89,73
"164","P30-0","P30","1",2014-07-10,"1",2014-07-17,12,9,1,"I-R1-0","I-R1",0,164,0.75,27.05,24.65,25.85,27.5,22.6,4.2,35.5,27,31.25,39,27,12,1,1,99,37
"165","P31-0","P31","1",2014-07-10,"1",2014-07-17,11,9,1,"I-R1-0","I-R1",0,165,0.818181818181818,27.05,24.65,25.85,27.5,22.6,4.2,35.5,27,31.25,39,27,12,1,1,108,85
"166","P32-0","P32","1",2014-07-10,"1",2014-07-17,5,5,1,"I-R1-0","I-R1",0,166,1,27.05,24.65,25.85,27.5,22.6,4.2,35.5,27,31.25,39,27,12,1,1,211,174
"167","P33-0","P33","1",2014-05-05,"1",2014-05-12,0,0,1,"I-R2-0","I-R2",0,167,NA,28.46,24.56,26.51,28.9,24,4.7,45.2,28.6,36.9,47,27,20,0,0,106,59
"168","P34-0","P34","1",2014-05-05,"1",2014-05-12,0,0,1,"I-R2-0","I-R2",0,168,NA,28.46,24.56,26.51,28.9,24,4.7,45.2,28.6,36.9,47,27,20,0,0,127,87
"169","P35-0","P35","1",2014-05-12,"1",2014-05-19,0,0,1,"I-R2-0","I-R2",0,169,NA,27.66,25.24,26.45,28.2,24.5,3.2,40.4,28.8,34.6,43,27,16,0,0,12,5
"170","P36-0","P36","1",2014-05-26,"1",2014-06-02,0,0,1,"I-R2-0","I-R2",0,170,NA,26.1,22.98,24.54,26.3,22.6,3.3,36.8,25.2,31,39,23,16,0,0,8,5
"171","P37-0","P37","1",2014-05-26,"1",2014-06-02,0,0,1,"I-R2-0","I-R2",0,171,NA,26.1,22.98,24.54,26.3,22.6,3.3,36.8,25.2,31,39,23,16,0,0,33,21
"172","P38-0","P38","1",2014-05-29,"1",2014-06-05,0,0,1,"I-R2-0","I-R2",0,172,NA,26.56,24.44,25.5,26.8,23,3.3,36.4,25.4,30.9,39,23,16,0,0,0,0
"173","P39-0","P39","1",2014-06-02,"1",2014-06-09,0,0,1,"I-R2-0","I-R2",0,173,NA,26.64,24.68,25.66,26.8,23.6,2.9,36,26.2,31.1,37,26,11,0,0,72,58
"174","P40-0","P40","1",2014-06-02,"1",2014-06-09,0,0,1,"I-R2-0","I-R2",0,174,NA,26.64,24.68,25.66,26.8,23.6,2.9,36,26.2,31.1,37,26,11,0,0,94,60
"175","P41-0","P41","1",2014-06-09,"1",2014-06-16,0,0,1,"I-R2-0","I-R2",0,175,NA,25.54,23.56,24.55,25.9,22.5,3.4,37,28,32.5,41,25,16,0,0,7,5
"176","P42-0","P42","1",2014-06-19,"1",2014-06-26,0,0,1,"I-R2-0","I-R2",0,176,NA,25.92,23.58,24.75,26.9,22,4.9,35.2,27.2,31.2,37,26,10,0,0,0,0
"177","P43-0","P43","1",2014-07-07,"1",2014-07-14,0,0,1,"I-R2-0","I-R2",0,177,NA,26.425,24.275,25.35,27.1,23.2,3.3,34.75,28,31.375,39,27,12,0,0,62,56
"178","P1-2","P1","0",2014-11-20,"2",2014-12-04,10,9,1,"CO-A-2","CO-A",2,1,0.9,29.56,28.14,28.85,29.8,27.4,2.1,31.2,26,28.6,33,26,7,1,1,77,70
"179","P2-2","P2","0",2014-11-20,"2",2014-12-04,11,9,1,"CO-A-2","CO-A",2,2,0.818181818181818,29.56,28.14,28.85,29.8,27.4,2.1,31.2,26,28.6,33,26,7,1,1,46,35
"180","P3-2","P3","0",2014-11-27,"2",2014-12-11,6,6,1,"CO-A-2","CO-A",2,3,1,29.725,28.025,28.875,30.2,27.4,2,35.75,29,32.375,37,27,8,1,1,11,10
"181","P4-2","P4","0",2014-11-27,"2",2014-12-11,10,6,1,"CO-A-2","CO-A",2,4,0.6,29.725,28.025,28.875,30.2,27.4,2,35.75,29,32.375,37,27,8,1,1,38,16
"182","P5-2","P5","0",2014-12-04,"2",2014-12-18,NA,NA,0,"CO-A-2","CO-A",2,5,NA,29.34,25.42,27.38,35.5,23.1,12.4,37.4,28.2,32.8,40,26,11,NA,NA,0,0
"183","P6-2","P6","0",2014-12-04,"2",2014-12-18,1,0,1,"CO-A-2","CO-A",2,6,0,29.34,25.42,27.38,35.5,23.1,12.4,37.4,28.2,32.8,40,26,11,1,0,29,15
"184","P7-2","P7","0",2014-12-04,"2",2014-12-18,7,1,1,"CO-A-2","CO-A",2,7,0.142857142857143,29.34,25.42,27.38,35.5,23.1,12.4,37.4,28.2,32.8,40,26,11,1,1,44,13
"185","P8-2","P8","0",2014-12-11,"2",2014-12-25,5,2,1,"CO-A-2","CO-A",2,8,0.4,30.1666666666667,25.4,27.7833333333333,36.3,25.3,10.7,48,28,38,68,27,40,1,1,40,25
"186","P9-2","P9","0",2014-12-11,"2",2014-12-25,0,NA,1,"CO-A-2","CO-A",2,9,NA,30.1666666666667,25.4,27.7833333333333,36.3,25.3,10.7,48,28,38,68,27,40,0,NA,0,0
"187","P10-2","P10","0",2014-12-11,"2",2014-12-25,13,9,1,"CO-A-2","CO-A",2,10,0.692307692307692,30.1666666666667,25.4,27.7833333333333,36.3,25.3,10.7,48,28,38,68,27,40,1,1,20,14
"188","P11-2","P11","0",2014-12-11,"2",2014-12-25,7,5,1,"CO-A-2","CO-A",2,11,0.714285714285714,30.1666666666667,25.4,27.7833333333333,36.3,25.3,10.7,48,28,38,68,27,40,1,1,31,22
"189","P12-2","P12","0",2014-12-18,"2",2015-01-01,3,3,1,"CO-A-2","CO-A",2,12,1,28,26,27,28.4,25.3,3.1,41.3333333333333,31.3333333333333,36.3333333333333,42,26,15,1,1,43,33
"190","P13-2","P13","0",2014-11-20,"2",2014-12-04,10,10,1,"CO-B-2","CO-B",2,13,1,29.56,28.14,28.85,29.8,27.4,2.1,31.2,26,28.6,33,26,7,1,1,38,29
"191","P14-2","P14","0",2014-11-20,"2",2014-12-04,10,7,1,"CO-B-2","CO-B",2,14,0.7,29.56,28.14,28.85,29.8,27.4,2.1,31.2,26,28.6,33,26,7,1,1,157,91
"192","P15-2","P15","0",2014-11-20,"2",2014-12-04,10,9,1,"CO-B-2","CO-B",2,15,0.9,29.56,28.14,28.85,29.8,27.4,2.1,31.2,26,28.6,33,26,7,1,1,21,20
"193","P16-2","P16","0",2014-11-27,"2",2014-12-11,10,8,1,"CO-B-2","CO-B",2,16,0.8,29.725,28.025,28.875,30.2,27.4,2,35.75,29,32.375,37,27,8,1,1,56,50
"194","P17-2","P17","0",2014-11-27,"2",2014-12-11,7,7,1,"CO-B-2","CO-B",2,17,1,29.725,28.025,28.875,30.2,27.4,2,35.75,29,32.375,37,27,8,1,1,79,62
"195","P18-2","P18","0",2014-11-27,"2",2014-12-11,10,9,1,"CO-B-2","CO-B",2,18,0.9,29.725,28.025,28.875,30.2,27.4,2,35.75,29,32.375,37,27,8,1,1,51,43
"196","P19-2","P19","0",2014-11-27,"2",2014-12-11,10,9,1,"CO-B-2","CO-B",2,19,0.9,29.725,28.025,28.875,30.2,27.4,2,35.75,29,32.375,37,27,8,1,1,58,49
"197","P20-2","P20","0",2014-11-27,"2",2014-12-11,5,4,1,"CO-B-2","CO-B",2,20,0.8,29.725,28.025,28.875,30.2,27.4,2,35.75,29,32.375,37,27,8,1,1,28,22
"198","P21-2","P21","0",2014-11-27,"2",2014-12-11,0,NA,1,"CO-B-2","CO-B",2,21,NA,29.725,28.025,28.875,30.2,27.4,2,35.75,29,32.375,37,27,8,0,NA,4,0
"199","P22-2","P22","0",2014-11-27,"2",2014-12-11,4,4,1,"CO-B-2","CO-B",2,22,1,29.725,28.025,28.875,30.2,27.4,2,35.75,29,32.375,37,27,8,1,1,33,8
"200","P23-2","P23","0",2014-11-27,"2",2014-12-11,0,NA,1,"CO-B-2","CO-B",2,23,NA,29.725,28.025,28.875,30.2,27.4,2,35.75,29,32.375,37,27,8,0,NA,34,26
"201","P24-2","P24","0",2014-11-27,"2",2014-12-11,9,9,1,"CO-B-2","CO-B",2,24,1,29.725,28.025,28.875,30.2,27.4,2,35.75,29,32.375,37,27,8,1,1,21,14
"202","P25-2","P25","0",2014-11-27,"2",2014-12-11,2,1,1,"CO-B-2","CO-B",2,25,0.5,29.725,28.025,28.875,30.2,27.4,2,35.75,29,32.375,37,27,8,1,1,54,40
"203","P26-2","P26","0",2014-11-27,"2",2014-12-11,9,7,1,"CO-B-2","CO-B",2,26,0.777777777777778,29.725,28.025,28.875,30.2,27.4,2,35.75,29,32.375,37,27,8,1,1,32,26
"204","P27-2","P27","0",2014-11-27,"2",2014-12-11,3,3,1,"CO-B-2","CO-B",2,27,1,29.725,28.025,28.875,30.2,27.4,2,35.75,29,32.375,37,27,8,1,1,22,19
"205","P28-2","P28","0",2014-12-04,"2",2014-12-18,2,0,1,"CO-B-2","CO-B",2,28,0,29.34,25.42,27.38,35.5,23.1,12.4,37.4,28.2,32.8,40,26,11,1,0,2,0
"206","P29-2","P29","0",2014-12-04,"2",2014-12-18,6,1,1,"CO-B-2","CO-B",2,29,0.166666666666667,29.34,25.42,27.38,35.5,23.1,12.4,37.4,28.2,32.8,40,26,11,1,1,131,64
"207","P30-2","P30","1",2014-11-20,"2",2014-12-04,8,8,1,"I-A-2","I-A",2,30,1,29.56,28.14,28.85,29.8,27.4,2.1,31.2,26,28.6,33,26,7,1,1,166,149
"208","P31-2","P31","1",2014-11-20,"2",2014-12-04,7,7,1,"I-A-2","I-A",2,31,1,29.56,28.14,28.85,29.8,27.4,2.1,31.2,26,28.6,33,26,7,1,1,38,32
"209","P32-2","P32","1",2014-11-20,"2",2014-12-04,1,1,1,"I-A-2","I-A",2,32,1,29.56,28.14,28.85,29.8,27.4,2.1,31.2,26,28.6,33,26,7,1,1,1,1
"210","P33-2","P33","1",2014-11-27,"2",2014-12-11,5,5,1,"I-A-2","I-A",2,33,1,29.725,28.025,28.875,30.2,27.4,2,35.75,29,32.375,37,27,8,1,1,183,107
"211","P34-2","P34","1",2014-11-27,"2",2014-12-11,8,7,1,"I-A-2","I-A",2,34,0.875,29.725,28.025,28.875,30.2,27.4,2,35.75,29,32.375,37,27,8,1,1,193,116
"212","P35-2","P35","1",2014-11-27,"2",2014-12-11,13,13,1,"I-A-2","I-A",2,35,1,29.725,28.025,28.875,30.2,27.4,2,35.75,29,32.375,37,27,8,1,1,29,20
"213","P36-2","P36","1",2014-11-27,"2",2014-12-11,11,6,1,"I-A-2","I-A",2,36,0.545454545454545,29.725,28.025,28.875,30.2,27.4,2,35.75,29,32.375,37,27,8,1,1,42,29
"214","P37-2","P37","1",2014-11-27,"2",2014-12-11,10,10,1,"I-A-2","I-A",2,37,1,29.725,28.025,28.875,30.2,27.4,2,35.75,29,32.375,37,27,8,1,1,35,32
"215","P38-2","P38","1",2014-11-27,"2",2014-12-11,6,6,1,"I-A-2","I-A",2,38,1,29.725,28.025,28.875,30.2,27.4,2,35.75,29,32.375,37,27,8,1,1,154,90
"216","P39-2","P39","1",2014-11-27,"2",2014-12-11,6,6,1,"I-A-2","I-A",2,39,1,29.725,28.025,28.875,30.2,27.4,2,35.75,29,32.375,37,27,8,1,1,76,69
"217","P40-2","P40","1",2014-12-04,"2",2014-12-18,7,7,1,"I-A-2","I-A",2,40,1,29.34,25.42,27.38,35.5,23.1,12.4,37.4,28.2,32.8,40,26,11,1,1,12,9
"218","P41-2","P41","1",2014-12-04,"2",2014-12-18,8,1,1,"I-A-2","I-A",2,41,0.125,29.34,25.42,27.38,35.5,23.1,12.4,37.4,28.2,32.8,40,26,11,1,1,135,107
"219","P42-2","P42","1",2014-12-04,"2",2014-12-18,6,1,1,"I-A-2","I-A",2,42,0.166666666666667,29.34,25.42,27.38,35.5,23.1,12.4,37.4,28.2,32.8,40,26,11,1,1,24,6
"220","P43-2","P43","1",2014-12-04,"2",2014-12-18,11,9,1,"I-A-2","I-A",2,43,0.818181818181818,29.34,25.42,27.38,35.5,23.1,12.4,37.4,28.2,32.8,40,26,11,1,1,171,114
"221","P44-2","P44","1",2014-12-04,"2",2014-12-18,12,8,1,"I-A-2","I-A",2,44,0.666666666666667,29.34,25.42,27.38,35.5,23.1,12.4,37.4,28.2,32.8,40,26,11,1,1,176,101
"222","P45-2","P45","1",2014-12-04,"2",2014-12-18,6,4,1,"I-A-2","I-A",2,45,0.666666666666667,29.34,25.42,27.38,35.5,23.1,12.4,37.4,28.2,32.8,40,26,11,1,1,10,7
"223","P46-2","P46","1",2014-12-04,"2",2014-12-18,8,8,1,"I-A-2","I-A",2,46,1,29.34,25.42,27.38,35.5,23.1,12.4,37.4,28.2,32.8,40,26,11,1,1,26,16
"224","P47-2","P47","1",2014-12-11,"2",2014-12-25,13,12,1,"I-A-2","I-A",2,47,0.923076923076923,30.1666666666667,25.4,27.7833333333333,36.3,25.3,10.7,48,28,38,68,27,40,1,1,115,103
"225","P48-2","P48","1",2014-11-20,"2",2014-12-04,8,6,1,"I-B-2","I-B",2,48,0.75,29.56,28.14,28.85,29.8,27.4,2.1,31.2,26,28.6,33,26,7,1,1,131,97
"226","P49-2","P49","1",2014-11-20,"2",2014-12-04,8,8,1,"I-B-2","I-B",2,49,1,29.56,28.14,28.85,29.8,27.4,2.1,31.2,26,28.6,33,26,7,1,1,191,139
"227","P50-2","P50","1",2014-11-20,"2",2014-12-04,9,7,1,"I-B-2","I-B",2,50,0.777777777777778,29.56,28.14,28.85,29.8,27.4,2.1,31.2,26,28.6,33,26,7,1,1,123,98
"228","P51-2","P51","1",2014-11-20,"2",2014-12-04,6,6,1,"I-B-2","I-B",2,51,1,29.56,28.14,28.85,29.8,27.4,2.1,31.2,26,28.6,33,26,7,1,1,68,58
"229","P52-2","P52","1",2014-11-20,"2",2014-12-04,5,3,1,"I-B-2","I-B",2,52,0.6,29.56,28.14,28.85,29.8,27.4,2.1,31.2,26,28.6,33,26,7,1,1,167,127
"230","P53-2","P53","1",2014-11-20,"2",2014-12-04,7,6,1,"I-B-2","I-B",2,53,0.857142857142857,29.56,28.14,28.85,29.8,27.4,2.1,31.2,26,28.6,33,26,7,1,1,274,203
"231","P54-2","P54","1",2014-11-27,"2",2014-12-11,0,NA,1,"I-B-2","I-B",2,54,NA,29.725,28.025,28.875,30.2,27.4,2,35.75,29,32.375,37,27,8,0,NA,26,18
"232","P55-2","P55","1",2014-11-27,"2",2014-12-11,6,5,1,"I-B-2","I-B",2,55,0.833333333333333,29.725,28.025,28.875,30.2,27.4,2,35.75,29,32.375,37,27,8,1,1,46,37
"233","P56-2","P56","1",2014-11-27,"2",2014-12-11,7,5,1,"I-B-2","I-B",2,56,0.714285714285714,29.725,28.025,28.875,30.2,27.4,2,35.75,29,32.375,37,27,8,1,1,9,6
"234","P57-2","P57","1",2014-11-27,"2",2014-12-11,7,4,1,"I-B-2","I-B",2,57,0.571428571428571,29.725,28.025,28.875,30.2,27.4,2,35.75,29,32.375,37,27,8,1,1,171,90
"235","P58-2","P58","1",2014-12-04,"2",2014-12-18,2,0,1,"I-B-2","I-B",2,58,0,29.34,25.42,27.38,35.5,23.1,12.4,37.4,28.2,32.8,40,26,11,1,0,7,0
"236","P59-2","P59","1",2014-12-04,"2",2014-12-18,7,0,1,"I-B-2","I-B",2,59,0,29.34,25.42,27.38,35.5,23.1,12.4,37.4,28.2,32.8,40,26,11,1,0,111,69
"237","P60-2","P60","1",2014-12-04,"2",2014-12-18,3,0,1,"I-B-2","I-B",2,60,0,29.34,25.42,27.38,35.5,23.1,12.4,37.4,28.2,32.8,40,26,11,1,0,7,2
"238","P61-2","P61","1",2014-12-04,"2",2014-12-18,8,8,1,"I-B-2","I-B",2,61,1,29.34,25.42,27.38,35.5,23.1,12.4,37.4,28.2,32.8,40,26,11,1,1,148,116
"239","P62-2","P62","1",2014-12-04,"2",2014-12-18,12,8,1,"I-B-2","I-B",2,62,0.666666666666667,29.34,25.42,27.38,35.5,23.1,12.4,37.4,28.2,32.8,40,26,11,1,1,158,103
"240","P63-2","P63","1",2014-12-04,"2",2014-12-18,6,6,1,"I-B-2","I-B",2,63,1,29.34,25.42,27.38,35.5,23.1,12.4,37.4,28.2,32.8,40,26,11,1,1,147,94
"241","P64-2","P64","1",2014-12-18,"2",2015-01-01,0,NA,1,"I-B-2","I-B",2,64,NA,28,26,27,28.4,25.3,3.1,41.3333333333333,31.3333333333333,36.3333333333333,42,26,15,0,NA,0,0
"242","P1-1","P1","0",2014-10-06,"2",2014-10-20,0,NA,1,"CO-A-1","CO-A",1,65,NA,29.42,27.86,28.64,29.5,26.4,3.1,34.2,29.6,31.9,37,26,5,0,NA,30,25
"243","P2-1","P2","0",2014-10-13,"2",2014-10-27,0,NA,1,"CO-A-1","CO-A",1,66,NA,28.825,27.4,28.1125,29.1,26.5,2.5,30,26.25,28.125,30,26,4,0,NA,34,26
"244","P3-1","P3","0",2014-10-13,"2",2014-10-27,6,6,1,"CO-A-1","CO-A",1,67,1,28.825,27.4,28.1125,29.1,26.5,2.5,30,26.25,28.125,30,26,4,1,1,17,15
"245","P4-1","P4","0",2014-10-13,"2",2014-10-27,0,NA,1,"CO-A-1","CO-A",1,68,NA,28.825,27.4,28.1125,29.1,26.5,2.5,30,26.25,28.125,30,26,4,0,NA,15,15
"246","P5-1","P5","0",2014-10-13,"2",2014-10-27,0,NA,1,"CO-A-1","CO-A",1,69,NA,28.825,27.4,28.1125,29.1,26.5,2.5,30,26.25,28.125,30,26,4,0,NA,7,0
"247","P6-1","P6","0",2014-10-13,"2",2014-10-27,NA,NA,0,"CO-A-1","CO-A",1,70,NA,28.825,27.4,28.1125,29.1,26.5,2.5,30,26.25,28.125,30,26,4,NA,NA,0,0
"248","P7-1","P7","0",2014-10-13,"2",2014-10-27,0,NA,1,"CO-A-1","CO-A",1,71,NA,28.825,27.4,28.1125,29.1,26.5,2.5,30,26.25,28.125,30,26,4,0,NA,50,33
"249","P8-1","P8","0",2014-10-13,"2",2014-10-27,10,9,1,"CO-A-1","CO-A",1,72,0.9,28.825,27.4,28.1125,29.1,26.5,2.5,30,26.25,28.125,30,26,4,1,1,44,35
"250","P9-1","P9","0",2014-10-20,"2",2014-11-03,0,NA,1,"CO-A-1","CO-A",1,73,NA,28.64,26.56,27.6,29,25.3,3.7,31.4,26.2,28.8,37,26,11,0,NA,13,9
"251","P10-1","P10","0",2014-10-20,"2",2014-11-03,0,NA,1,"CO-A-1","CO-A",1,74,NA,28.64,26.56,27.6,29,25.3,3.7,31.4,26.2,28.8,37,26,11,0,NA,4,3
"252","P11-1","P11","0",2014-10-20,"2",2014-11-03,5,3,1,"CO-A-1","CO-A",1,75,0.6,28.64,26.56,27.6,29,25.3,3.7,31.4,26.2,28.8,37,26,11,1,1,46,40
"253","P12-1","P12","0",2014-11-03,"2",2014-11-17,0,NA,1,"CO-A-1","CO-A",1,76,NA,28.65,27.65,28.15,29.8,26.5,1.2,36.5,30.75,33.625,41,30,8,0,NA,6,3
"254","P13-1","P13","0",2014-11-03,"2",2014-11-17,5,1,1,"CO-A-1","CO-A",1,77,0.2,28.65,27.65,28.15,29.8,26.5,1.2,36.5,30.75,33.625,41,30,8,1,1,15,2
"255","P14-1","P14","0",2014-12-01,"2",2014-12-15,NA,NA,0,"CO-A-1","CO-A",1,78,NA,29.24,27.58,28.41,30.2,25.8,1.9,38,30,34,40,29,10,NA,NA,0,0
"256","P15-1","P15","0",2014-10-06,"2",2014-10-20,7,7,1,"CO-B-1","CO-B",1,79,1,29.42,27.86,28.64,29.5,26.4,3.1,34.2,29.6,31.9,37,26,5,1,1,16,13
"257","P16-1","P16","0",2014-10-06,"2",2014-10-20,6,6,1,"CO-B-1","CO-B",1,80,1,29.42,27.86,28.64,29.5,26.4,3.1,34.2,29.6,31.9,37,26,5,1,1,85,58
"258","P17-1","P17","0",2014-10-06,"2",2014-10-20,0,NA,1,"CO-B-1","CO-B",1,81,NA,29.42,27.86,28.64,29.5,26.4,3.1,34.2,29.6,31.9,37,26,5,0,NA,25,23
"259","P18-1","P18","0",2014-10-13,"2",2014-10-27,0,NA,1,"CO-B-1","CO-B",1,82,NA,28.825,27.4,28.1125,29.1,26.5,2.5,30,26.25,28.125,30,26,4,0,NA,6,6
"260","P19-1","P19","0",2014-10-13,"2",2014-10-27,6,3,1,"CO-B-1","CO-B",1,83,0.5,28.825,27.4,28.1125,29.1,26.5,2.5,30,26.25,28.125,30,26,4,1,1,45,18
"261","P20-1","P20","0",2014-10-13,"2",2014-10-27,12,8,1,"CO-B-1","CO-B",1,84,0.666666666666667,28.825,27.4,28.1125,29.1,26.5,2.5,30,26.25,28.125,30,26,4,1,1,43,33
"262","P21-1","P21","0",2014-10-20,"2",2014-11-03,0,NA,1,"CO-B-1","CO-B",1,85,NA,28.64,26.56,27.6,29,25.3,3.7,31.4,26.2,28.8,37,26,11,0,NA,20,13
"263","P22-1","P22","0",2014-10-20,"2",2014-11-03,0,NA,1,"CO-B-1","CO-B",1,86,NA,28.64,26.56,27.6,29,25.3,3.7,31.4,26.2,28.8,37,26,11,0,NA,52,31
"264","P23-1","P23","0",2014-10-27,"2",2014-11-10,0,NA,1,"CO-B-1","CO-B",1,87,NA,28.55,27.45,28,29.5,26.8,1.5,30.5,26.25,28.375,32,26,6,0,NA,13,12
