"","V1"
"513",0.562064156206416
"514",0.562051110739937
"515",0.56209368228038
"516",0.562025176066101
"517",0.562043391631614
"518",0.56200629729879
"519",0.561969346124159
"520",0.561932537280581
"521",0.561895869947276
"522",0.561883358912519
"523",0.561925601750547
"524",0.561913081458834
"525",0.561767751076236
"526",0.561592429433839
"527",0.561339702529584
"528",0.56114211410305
"529",0.560891196192948
"530",0.560641226318346
"531",0.560392199116475
"532",0.560197881378717
"533",0.559980677365681
"534",0.559710688454326
"535",0.559441681373335
"536",0.559280414242246
"537",0.559119731443491
"538",0.558959629806925
"539",0.558693920891956
"540",0.558482166516509
"541",0.558271173887743
"542",0.558113745577441
"543",0.557927472064094
"544",0.557689272373336
"545",0.557422674998687
"546",0.557261911001625
"547",0.557049437614439
"548",0.556814621409922
"549",0.55652853792025
"550",0.55624349635796
"551",0.556063360166191
"552",0.555906899590483
"553",0.55572803477181
"554",0.555549816641702
"555",0.555320684677253
"556",0.555092378158613
"557",0.554813521010994
"558",0.554433105994564
"559",0.554133606347581
"560",0.553835147427053
"561",0.553486711217671
"562",0.553241330142079
"563",0.553047633572264
"564",0.552905353971073
"565",0.552763564516946
"566",0.552622262681434
"567",0.552481445953451
"568",0.552414071162181
"569",0.552346933641898
"570",0.552280032141422
"571",0.552263498270417
"572",0.552196977279552
"573",0.552103107203517
"574",0.552059439513314
"575",0.552015928322549
"576",0.551873198847262
"577",0.551681380815395
"578",0.551490246559065
"579",0.551299792428586
"580",0.551110014800197
"581",0.55092091007584
"582",0.550781634057615
"583",0.550620797958483
"584",0.550531524028805
"585",0.550491466575383
"586",0.550451549914572
"587",0.550411773305394
"588",0.550372136012064
"589",0.550381197494294
"590",0.550244801008289
"591",0.550157270747641
"592",0.550070044925366
"593",0.549983121955924
"594",0.54984836085303
"595",0.549810178288241
"596",0.549772127608539
"597",0.549760536398467
"598",0.549796796557495
"599",0.549880668257757
"600",0.549985704755551
"601",0.55011655011655
"602",0.550294452887538
"603",0.550424351619174
"604",0.550601154974912
"605",0.550824630215963
"606",0.551115723923197
"607",0.55140583054679
"608",0.55169495509897
